MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
11/15/2023 15:15:39,1.17.0,FR1,3,4.07,nan,1,Left,Left,1,0,0,0,nan,nan,0.03
11/15/2023 15:15:50,1.17.0,FR1,3,4.07,1,1,Pellet,Left,1,0,1,0,9.50,nan,nan
11/15/2023 15:19:44,1.17.0,FR1,3,4.07,nan,1,Left,Left,2,0,1,0,nan,nan,0.08
11/15/2023 15:20:17,1.17.0,FR1,3,4.07,1,1,Pellet,Left,2,0,2,0,31.89,267,nan
11/15/2023 15:24:33,1.17.0,FR1,3,4.07,nan,1,Right,Left,2,1,2,0,nan,nan,0.02
11/15/2023 15:25:09,1.17.0,FR1,3,4.07,nan,1,Right,Left,2,2,2,0,nan,nan,0.09
11/15/2023 16:20:11,1.17.0,FR1,3,4.06,nan,1,Left,Left,3,2,2,0,nan,nan,0.37
11/15/2023 16:20:13,1.17.0,FR1,3,4.07,1,1,Pellet,Left,3,2,3,0,0.63,3596,nan
11/15/2023 16:20:44,1.17.0,FR1,3,4.07,nan,1,Left,Left,4,2,3,0,nan,nan,0.09
11/15/2023 16:20:46,1.17.0,FR1,3,4.07,1,1,Pellet,Left,4,2,4,0,0.94,33,nan
11/15/2023 16:21:17,1.17.0,FR1,3,4.07,nan,1,Left,Left,5,2,4,0,nan,nan,0.07
11/15/2023 16:21:19,1.17.0,FR1,3,4.07,1,1,Pellet,Left,5,2,5,0,0.50,33,nan
11/15/2023 16:21:44,1.17.0,FR1,3,4.06,nan,1,Left,Left,6,2,5,0,nan,nan,0.07
11/15/2023 16:21:45,1.17.0,FR1,3,4.07,1,1,Pellet,Left,6,2,6,0,0.31,26,nan
11/15/2023 16:22:09,1.17.0,FR1,3,4.06,nan,1,Left,Left,7,2,6,0,nan,nan,0.05
11/15/2023 16:22:10,1.17.0,FR1,3,4.07,1,1,Pellet,Left,7,2,7,0,0.31,25,nan
11/15/2023 16:22:38,1.17.0,FR1,3,4.07,nan,1,Left,Left,8,2,7,0,nan,nan,0.07
11/15/2023 16:22:39,1.17.0,FR1,3,4.06,1,1,Pellet,Left,8,2,8,0,0.31,29,nan
11/15/2023 16:23:18,1.17.0,FR1,3,4.07,nan,1,Left,Left,9,2,8,0,nan,nan,0.09
11/15/2023 16:23:19,1.17.0,FR1,3,4.07,2,1,Pellet,Left,9,2,9,0,0.25,40,nan
11/15/2023 16:23:51,1.17.0,FR1,3,4.06,nan,1,Left,Left,10,2,9,0,nan,nan,0.08
11/15/2023 16:23:52,1.17.0,FR1,3,4.06,1,1,Pellet,Left,10,2,10,0,0.18,33,nan
11/15/2023 16:24:23,1.17.0,FR1,3,4.07,nan,1,Left,Left,11,2,10,0,nan,nan,0.15
11/15/2023 16:24:24,1.17.0,FR1,3,4.07,1,1,Pellet,Left,11,2,11,0,0.31,32,nan
11/15/2023 16:24:56,1.17.0,FR1,3,4.06,nan,1,Left,Left,12,2,11,0,nan,nan,0.21
11/15/2023 16:24:56,1.17.0,FR1,3,4.06,1,1,Pellet,Left,12,2,12,0,0.06,32,nan
11/15/2023 16:25:23,1.17.0,FR1,3,4.07,nan,1,Left,Left,13,2,12,0,nan,nan,0.14
11/15/2023 16:25:24,1.17.0,FR1,3,4.07,1,1,Pellet,Left,13,2,13,0,0.25,28,nan
11/15/2023 17:44:27,1.17.0,FR1,3,4.05,nan,1,Left,Left,14,2,13,0,nan,nan,0.56
11/15/2023 17:44:28,1.17.0,FR1,3,4.05,1,1,Pellet,Left,14,2,14,0,0.44,4744,nan
11/15/2023 17:45:01,1.17.0,FR1,3,4.06,nan,1,Left,Left,15,2,14,0,nan,nan,0.06
11/15/2023 17:45:02,1.17.0,FR1,3,4.05,1,1,Pellet,Left,15,2,15,0,0.25,34,nan
11/15/2023 17:45:29,1.17.0,FR1,3,4.04,nan,1,Left,Left,16,2,15,0,nan,nan,0.06
11/15/2023 17:45:30,1.17.0,FR1,3,4.06,1,1,Pellet,Left,16,2,16,0,0.50,28,nan
11/15/2023 17:46:03,1.17.0,FR1,3,4.04,nan,1,Left,Left,17,2,16,0,nan,nan,0.10
11/15/2023 17:46:04,1.17.0,FR1,3,4.09,1,1,Pellet,Left,17,2,17,0,0.31,34,nan
11/15/2023 17:46:29,1.17.0,FR1,3,4.05,nan,1,Left,Left,18,2,17,0,nan,nan,0.41
11/15/2023 17:46:30,1.17.0,FR1,3,4.05,1,1,Pellet,Left,18,2,18,0,0.31,26,nan
11/15/2023 17:47:01,1.17.0,FR1,3,4.06,nan,1,Left,Left,19,2,18,0,nan,nan,0.03
11/15/2023 17:47:02,1.17.0,FR1,3,4.05,2,1,Pellet,Left,19,2,19,0,0.25,32,nan
11/15/2023 17:48:47,1.17.0,FR1,3,4.06,nan,1,Left,Left,20,2,19,0,nan,nan,0.02
11/15/2023 17:48:49,1.17.0,FR1,3,4.06,1,1,Pellet,Left,20,2,20,0,1.26,107,nan
11/15/2023 17:49:22,1.17.0,FR1,3,4.05,nan,1,Left,Left,21,2,20,0,nan,nan,0.14
11/15/2023 17:49:24,1.17.0,FR1,3,4.05,2,1,Pellet,Left,21,2,21,0,0.12,34,nan
11/15/2023 18:03:10,1.17.0,FR1,3,4.06,nan,1,Left,Left,22,2,21,0,nan,nan,0.02
11/15/2023 18:03:11,1.17.0,FR1,3,4.06,1,1,Pellet,Left,22,2,22,0,0.82,828,nan
11/15/2023 18:03:47,1.17.0,FR1,3,4.05,nan,1,Left,Left,23,2,22,0,nan,nan,0.17
11/15/2023 18:03:48,1.17.0,FR1,3,4.06,2,1,Pellet,Left,23,2,23,0,0.18,37,nan
11/15/2023 18:06:13,1.17.0,FR1,3,4.05,nan,1,Right,Left,23,3,23,0,nan,nan,0.10
11/15/2023 18:06:34,1.17.0,FR1,3,4.05,nan,1,Left,Left,24,3,23,0,nan,nan,0.21
11/15/2023 18:06:45,1.17.0,FR1,3,4.06,1,1,Pellet,Left,24,3,24,0,9.96,177,nan
11/15/2023 18:59:49,1.17.0,FR1,3,4.05,nan,1,Left,Left,25,3,24,0,nan,nan,0.15
11/15/2023 18:59:50,1.17.0,FR1,3,4.05,1,1,Pellet,Left,25,3,25,0,0.31,3185,nan
11/15/2023 19:00:18,1.17.0,FR1,3,4.05,nan,1,Left,Left,26,3,25,0,nan,nan,0.03
11/15/2023 19:00:19,1.17.0,FR1,3,4.05,1,1,Pellet,Left,26,3,26,0,0.50,29,nan
11/15/2023 19:00:39,1.17.0,FR1,3,4.05,nan,1,Left,Left,27,3,26,0,nan,nan,0.05
11/15/2023 19:00:41,1.17.0,FR1,3,4.05,1,1,Pellet,Left,27,3,27,0,0.50,21,nan
11/15/2023 19:01:07,1.17.0,FR1,3,4.05,nan,1,Left,Left,28,3,27,0,nan,nan,0.09
11/15/2023 19:01:08,1.17.0,FR1,3,4.05,1,1,Pellet,Left,28,3,28,0,0.63,28,nan
11/15/2023 19:01:31,1.17.0,FR1,3,4.05,nan,1,Left,Left,29,3,28,0,nan,nan,0.03
11/15/2023 19:01:32,1.17.0,FR1,3,4.05,1,1,Pellet,Left,29,3,29,0,0.37,24,nan
11/15/2023 19:01:58,1.17.0,FR1,3,4.05,nan,1,Left,Left,30,3,29,0,nan,nan,0.03
11/15/2023 19:01:59,1.17.0,FR1,3,4.05,1,1,Pellet,Left,30,3,30,0,0.31,27,nan
11/15/2023 19:02:25,1.17.0,FR1,3,4.05,nan,1,Left,Left,31,3,30,0,nan,nan,0.18
11/15/2023 19:02:26,1.17.0,FR1,3,4.05,1,1,Pellet,Left,31,3,31,0,0.31,27,nan
11/15/2023 19:03:11,1.17.0,FR1,3,4.05,nan,1,Left,Left,32,3,31,0,nan,nan,0.18
11/15/2023 19:03:13,1.17.0,FR1,3,4.05,1,1,Pellet,Left,32,3,32,0,0.69,47,nan
11/15/2023 19:03:41,1.17.0,FR1,3,4.05,nan,1,Left,Left,33,3,32,0,nan,nan,0.04
11/15/2023 19:03:42,1.17.0,FR1,3,4.05,1,1,Pellet,Left,33,3,33,0,0.37,29,nan
11/15/2023 19:05:42,1.17.0,FR1,3,4.05,nan,1,Left,Left,34,3,33,0,nan,nan,0.13
11/15/2023 19:05:58,1.17.0,FR1,3,4.05,1,1,Pellet,Left,34,3,34,0,15.74,136,nan
11/15/2023 19:59:46,1.17.0,FR1,3,4.05,nan,1,Left,Left,35,3,34,0,nan,nan,0.09
11/15/2023 19:59:48,1.17.0,FR1,3,4.05,1,1,Pellet,Left,35,3,35,0,0.37,3229,nan
11/15/2023 20:00:11,1.17.0,FR1,3,4.05,nan,1,Left,Left,36,3,35,0,nan,nan,0.04
11/15/2023 20:00:12,1.17.0,FR1,3,4.05,2,1,Pellet,Left,36,3,36,0,0.31,25,nan
11/15/2023 20:00:35,1.17.0,FR1,3,4.05,nan,1,Left,Left,37,3,36,0,nan,nan,0.10
11/15/2023 20:00:35,1.17.0,FR1,3,4.05,1,1,Pellet,Left,37,3,37,0,0.25,23,nan
