MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
11/25/2023 21:29:38,1.17.0,FR1,3,4.02,nan,1,Left,Left,1,0,0,0,nan,nan,0.04
11/25/2023 21:29:38,1.17.0,FR1,3,4.03,nan,1,LeftDuringDispense,Left,1,0,0,0,nan,nan,0.02
11/25/2023 21:29:47,1.17.0,FR1,3,4.03,nan,1,LeftWithPellet,Left,1,0,0,0,nan,nan,0.09
11/25/2023 21:30:02,1.17.0,FR1,3,4.04,nan,1,RightWithPellet,Left,1,1,0,0,nan,nan,0.33
11/25/2023 21:30:31,1.17.0,FR1,3,4.03,4,1,Pellet,Left,1,1,1,0,45.63,nan,nan
11/25/2023 21:30:35,1.17.0,FR1,3,4.03,nan,1,Left,Left,2,1,1,0,nan,nan,0.26
11/25/2023 21:31:13,1.17.0,FR1,3,4.03,1,1,Pellet,Left,2,1,2,0,36.88,43,nan
11/25/2023 21:31:50,1.17.0,FR1,3,4.03,nan,1,Right,Left,2,2,2,0,nan,nan,0.20
11/25/2023 21:32:02,1.17.0,FR1,3,4.03,nan,1,Left,Left,3,2,2,0,nan,nan,0.16
11/25/2023 21:32:14,1.17.0,FR1,3,4.03,nan,1,LeftWithPellet,Left,3,2,2,0,nan,nan,0.19
11/25/2023 21:32:16,1.17.0,FR1,3,4.03,nan,1,LeftWithPellet,Left,3,2,2,0,nan,nan,0.47
11/25/2023 21:32:17,1.17.0,FR1,3,4.03,nan,1,LeftWithPellet,Left,3,2,2,0,nan,nan,0.15
11/25/2023 21:32:18,1.17.0,FR1,3,4.03,1,1,Pellet,Left,3,2,3,0,14.66,65,nan
11/25/2023 21:32:20,1.17.0,FR1,3,4.03,nan,1,Left,Left,4,2,3,0,nan,nan,0.08
11/25/2023 21:32:23,1.17.0,FR1,3,4.03,nan,1,LeftWithPellet,Left,4,2,3,0,nan,nan,0.05
11/25/2023 21:32:30,1.17.0,FR1,3,4.03,nan,1,RightWithPellet,Left,4,3,3,0,nan,nan,0.33
