MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
12/11/2023 20:47:42,1.17.0,FR1,0,4.16,nan,1,Left,Left,1,0,0,0,nan,nan,0.17
12/11/2023 20:48:03,1.17.0,FR1,0,4.16,2,1,Pellet,Left,1,0,1,0,18.66,nan,nan
12/11/2023 20:48:35,1.17.0,FR1,0,4.16,nan,1,Left,Left,2,0,1,0,nan,nan,0.03
12/11/2023 20:49:12,1.17.0,FR1,0,4.16,nan,1,RightWithPellet,Left,2,1,1,0,nan,nan,0.10
12/11/2023 20:49:14,1.17.0,FR1,0,4.16,1,1,Pellet,Left,2,1,2,0,38.33,71,nan
12/11/2023 20:51:01,1.17.0,FR1,0,4.16,nan,1,Left,Left,3,1,2,0,nan,nan,0.23
12/11/2023 20:51:03,1.17.0,FR1,0,4.16,1,1,Pellet,Left,3,1,3,0,0.69,109,nan
12/11/2023 20:51:17,1.17.0,FR1,0,4.16,nan,1,Left,Left,4,1,3,0,nan,nan,0.33
12/11/2023 20:51:18,1.17.0,FR1,0,4.16,2,1,Pellet,Left,4,1,4,0,0.06,14,nan
12/11/2023 20:51:32,1.17.0,FR1,0,4.16,nan,1,Left,Left,5,1,4,0,nan,nan,0.02
12/11/2023 20:51:34,1.17.0,FR1,0,4.16,1,1,Pellet,Left,5,1,5,0,1.20,17,nan
12/11/2023 20:51:52,1.17.0,FR1,0,4.16,nan,1,Left,Left,6,1,5,0,nan,nan,0.09
12/11/2023 20:52:25,1.17.0,FR1,0,4.16,1,1,Pellet,Left,6,1,6,0,31.91,51,nan
12/11/2023 20:54:00,1.17.0,FR1,0,4.16,nan,1,Left,Left,7,1,6,0,nan,nan,0.33
12/11/2023 20:54:01,1.17.0,FR1,0,4.16,1,1,Pellet,Left,7,1,7,0,0.25,96,nan
12/11/2023 20:54:21,1.17.0,FR1,0,4.16,nan,1,Left,Left,8,1,7,0,nan,nan,0.25
12/11/2023 20:54:23,1.17.0,FR1,0,4.16,1,1,Pellet,Left,8,1,8,0,0.31,21,nan
12/11/2023 20:54:36,1.17.0,FR1,0,4.16,nan,1,Left,Left,9,1,8,0,nan,nan,0.16
12/11/2023 20:54:37,1.17.0,FR1,0,4.16,1,1,Pellet,Left,9,1,9,0,0.56,15,nan
12/11/2023 20:55:04,1.17.0,FR1,0,4.16,nan,1,Left,Left,10,1,9,0,nan,nan,0.11
12/11/2023 20:55:06,1.17.0,FR1,0,4.16,1,1,Pellet,Left,10,1,10,0,0.50,28,nan
12/11/2023 20:55:35,1.17.0,FR1,0,4.16,nan,1,Right,Left,10,2,10,0,nan,nan,0.12
12/11/2023 20:58:08,1.17.0,FR1,0,4.16,nan,1,Left,Left,11,2,10,0,nan,nan,0.25
12/11/2023 20:58:09,1.17.0,FR1,0,4.16,1,1,Pellet,Left,11,2,11,0,0.37,184,nan
12/11/2023 20:58:52,1.17.0,FR1,0,4.16,nan,1,Left,Left,12,2,11,0,nan,nan,0.26
12/11/2023 20:58:54,1.17.0,FR1,0,4.16,1,1,Pellet,Left,12,2,12,0,1.26,45,nan
12/11/2023 20:59:47,1.17.0,FR1,0,4.16,nan,1,Left,Left,13,2,12,0,nan,nan,0.27
12/11/2023 20:59:48,1.17.0,FR1,0,4.15,2,1,Pellet,Left,13,2,13,0,0.06,54,nan
12/11/2023 21:00:11,1.17.0,FR1,0,4.16,nan,1,Left,Left,14,2,13,0,nan,nan,0.12
12/11/2023 21:00:12,1.17.0,FR1,0,4.16,1,1,Pellet,Left,14,2,14,0,0.50,24,nan
