MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
12/11/2023 21:16:27,1.17.0,FR1,3,4.18,nan,1,Left,Left,1,0,0,0,nan,nan,0.02
12/11/2023 21:16:37,1.17.0,FR1,3,4.18,1,1,Pellet,Left,1,0,1,0,8.81,nan,nan
12/11/2023 21:17:15,1.17.0,FR1,3,4.18,nan,1,Left,Left,2,0,1,0,nan,nan,0.05
12/11/2023 21:17:16,1.17.0,FR1,3,4.18,nan,1,LeftDuringDispense,Left,2,0,1,0,nan,nan,0.03
12/11/2023 21:17:20,1.17.0,FR1,3,4.18,2,1,Pellet,Left,2,0,2,0,1.38,43,nan
12/11/2023 21:17:54,1.17.0,FR1,3,4.18,nan,1,Right,Left,2,1,2,0,nan,nan,0.35
12/11/2023 21:18:05,1.17.0,FR1,3,4.18,nan,1,Right,Left,2,2,2,0,nan,nan,0.06
12/11/2023 21:18:28,1.17.0,FR1,3,4.18,nan,1,Right,Left,2,3,2,0,nan,nan,0.18
12/11/2023 21:18:31,1.17.0,FR1,3,4.18,nan,1,Left,Left,3,3,2,0,nan,nan,0.15
12/11/2023 21:18:33,1.17.0,FR1,3,4.18,1,1,Pellet,Left,3,3,3,0,1.70,73,nan
12/11/2023 21:18:48,1.17.0,FR1,3,4.18,nan,1,Left,Left,4,3,3,0,nan,nan,0.14
12/11/2023 21:18:49,1.17.0,FR1,3,4.18,1,1,Pellet,Left,4,3,4,0,0.44,16,nan
12/11/2023 21:19:12,1.17.0,FR1,3,4.18,nan,1,Left,Left,5,3,4,0,nan,nan,0.09
12/11/2023 21:19:13,1.17.0,FR1,3,4.18,1,1,Pellet,Left,5,3,5,0,0.19,24,nan
12/11/2023 21:21:14,1.17.0,FR1,3,4.18,nan,1,Left,Left,6,3,5,0,nan,nan,0.18
12/11/2023 21:21:15,1.17.0,FR1,3,4.18,1,1,Pellet,Left,6,3,6,0,0.31,122,nan
12/11/2023 21:22:16,1.17.0,FR1,3,4.18,nan,1,Left,Left,7,3,6,0,nan,nan,0.10
12/11/2023 21:22:18,1.17.0,FR1,3,4.18,1,1,Pellet,Left,7,3,7,0,1.20,63,nan
12/11/2023 21:23:05,1.17.0,FR1,3,4.18,nan,1,Left,Left,8,3,7,0,nan,nan,0.05
12/11/2023 21:23:06,1.17.0,FR1,3,4.18,2,1,Pellet,Left,8,3,8,0,0.19,48,nan
12/11/2023 21:23:30,1.17.0,FR1,3,4.18,nan,1,Left,Left,9,3,8,0,nan,nan,0.02
12/11/2023 21:23:33,1.17.0,FR1,3,4.18,2,1,Pellet,Left,9,3,9,0,0.31,27,nan
12/11/2023 21:24:02,1.17.0,FR1,3,4.18,nan,1,Left,Left,10,3,9,0,nan,nan,0.15
12/11/2023 21:24:03,1.17.0,FR1,3,4.18,1,1,Pellet,Left,10,3,10,0,0.12,30,nan
12/11/2023 21:29:07,1.17.0,FR1,3,4.18,nan,1,Left,Left,11,3,10,0,nan,nan,0.03
12/11/2023 21:29:07,1.17.0,FR1,3,4.18,nan,1,LeftDuringDispense,Left,11,3,10,0,nan,nan,0.02
12/11/2023 21:29:12,1.17.0,FR1,3,4.18,2,1,Pellet,Left,11,3,11,0,1.70,309,nan
12/11/2023 21:30:08,1.17.0,FR1,3,4.18,nan,1,Left,Left,12,3,11,0,nan,nan,0.39
12/11/2023 21:30:13,1.17.0,FR1,3,4.18,1,1,Pellet,Left,12,3,12,0,4.18,61,nan
12/11/2023 21:37:21,1.17.0,FR1,3,4.18,nan,1,Left,Left,13,3,12,0,nan,nan,0.22
12/11/2023 21:37:22,1.17.0,FR1,3,4.18,1,1,Pellet,Left,13,3,13,0,0.88,429,nan
12/11/2023 21:37:39,1.17.0,FR1,3,4.18,nan,1,Left,Left,14,3,13,0,nan,nan,0.25
12/11/2023 21:37:41,1.17.0,FR1,3,4.18,1,1,Pellet,Left,14,3,14,0,0.69,19,nan
12/11/2023 21:38:05,1.17.0,FR1,3,4.18,nan,1,Left,Left,15,3,14,0,nan,nan,0.43
12/11/2023 21:38:06,1.17.0,FR1,3,4.17,1,1,Pellet,Left,15,3,15,0,0.37,25,nan
12/11/2023 21:42:28,1.17.0,FR1,3,4.18,nan,1,Left,Left,16,3,15,0,nan,nan,0.57
12/11/2023 21:46:27,1.17.0,FR1,3,4.17,2,1,Pellet,Left,16,3,16,0,Timed_out,501,nan
12/11/2023 21:46:40,1.17.0,FR1,3,4.18,nan,1,Left,Left,17,3,16,0,nan,nan,0.14
12/11/2023 21:46:41,1.17.0,FR1,3,4.18,1,1,Pellet,Left,17,3,17,0,0.12,14,nan
12/11/2023 21:46:53,1.17.0,FR1,3,4.18,nan,1,Left,Left,18,3,17,0,nan,nan,0.37
12/11/2023 21:46:54,1.17.0,FR1,3,4.18,1,1,Pellet,Left,18,3,18,0,0.25,13,nan
12/11/2023 21:47:01,1.17.0,FR1,3,4.18,nan,1,Left,Left,19,3,18,0,nan,nan,0.22
12/11/2023 21:47:03,1.17.0,FR1,3,4.18,2,1,Pellet,Left,19,3,19,0,0.31,8,nan
12/11/2023 21:47:05,1.17.0,FR1,3,4.18,nan,1,Left,Left,20,3,19,0,nan,nan,0.29
12/11/2023 21:47:06,1.17.0,FR1,3,4.18,1,1,Pellet,Left,20,3,20,0,0.56,4,nan
