MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
12/11/2023 20:53:24,1.17.0,FR1,3,4.12,nan,1,Left,Left,1,0,0,0,nan,nan,0.15
12/11/2023 20:53:29,1.17.0,FR1,3,4.12,nan,1,LeftDuringDispense,Left,1,0,0,0,nan,nan,0.08
12/11/2023 20:53:47,1.17.0,FR1,3,4.12,4,1,Pellet,Left,1,0,1,0,15.48,nan,nan
12/11/2023 20:53:58,1.17.0,FR1,3,4.12,nan,1,Left,Left,2,0,1,0,nan,nan,0.10
12/11/2023 20:53:59,1.17.0,FR1,3,4.12,2,1,Pellet,Left,2,0,2,0,0.06,12,nan
12/11/2023 20:54:14,1.17.0,FR1,3,4.12,nan,1,Left,Left,3,0,2,0,nan,nan,0.24
12/11/2023 20:54:15,1.17.0,FR1,3,4.12,1,1,Pellet,Left,3,0,3,0,0.25,15,nan
12/11/2023 20:54:24,1.17.0,FR1,3,4.12,nan,1,Left,Left,4,0,3,0,nan,nan,0.08
12/11/2023 20:54:32,1.17.0,FR1,3,4.13,2,1,Pellet,Left,4,0,4,0,4.87,18,nan
12/11/2023 20:55:09,1.17.0,FR1,3,4.12,nan,1,Left,Left,5,0,4,0,nan,nan,0.16
12/11/2023 20:55:15,1.17.0,FR1,3,4.11,2,1,Pellet,Left,5,0,5,0,2.53,43,nan
12/11/2023 20:55:33,1.17.0,FR1,3,4.12,nan,1,Left,Left,6,0,5,0,nan,nan,0.12
12/11/2023 20:55:48,1.17.0,FR1,3,4.12,2,1,Pellet,Left,6,0,6,0,11.60,33,nan
12/11/2023 20:56:07,1.17.0,FR1,3,4.12,nan,1,Left,Left,7,0,6,0,nan,nan,0.10
12/11/2023 20:56:24,1.17.0,FR1,3,4.11,2,1,Pellet,Left,7,0,7,0,14.08,36,nan
12/11/2023 20:56:43,1.17.0,FR1,3,4.12,nan,1,Left,Left,8,0,7,0,nan,nan,0.11
12/11/2023 20:56:44,1.17.0,FR1,3,4.12,2,1,Pellet,Left,8,0,8,0,0.06,20,nan
12/11/2023 20:59:10,1.17.0,FR1,3,4.12,nan,1,Left,Left,9,0,8,0,nan,nan,0.19
12/11/2023 20:59:11,1.17.0,FR1,3,4.12,1,1,Pellet,Left,9,0,9,0,0.31,147,nan
12/11/2023 20:59:33,1.17.0,FR1,3,4.12,nan,1,Left,Left,10,0,9,0,nan,nan,0.20
12/11/2023 20:59:40,1.17.0,FR1,3,4.12,4,1,Pellet,Left,10,0,10,0,1.39,29,nan
12/11/2023 21:00:42,1.17.0,FR1,3,4.12,nan,1,Left,Left,11,0,10,0,nan,nan,0.16
12/11/2023 21:00:43,1.17.0,FR1,3,4.12,2,1,Pellet,Left,11,0,11,0,0.06,63,nan
12/11/2023 21:00:47,1.17.0,FR1,3,4.12,nan,1,Left,Left,12,0,11,0,nan,nan,0.25
12/11/2023 21:00:56,1.17.0,FR1,3,4.12,2,1,Pellet,Left,12,0,12,0,7.60,13,nan
12/11/2023 21:01:04,1.17.0,FR1,3,4.12,nan,1,Left,Left,13,0,12,0,nan,nan,0.01
12/11/2023 21:01:06,1.17.0,FR1,3,4.12,1,1,Pellet,Left,13,0,13,0,0.88,10,nan
12/11/2023 21:01:18,1.17.0,FR1,3,4.12,nan,1,Left,Left,14,0,13,0,nan,nan,0.07
12/11/2023 21:02:59,1.17.0,FR1,3,4.12,2,1,Pellet,Left,14,0,14,0,Timed_out,113,nan
12/11/2023 21:03:22,1.17.0,FR1,3,4.12,nan,1,Left,Left,15,0,14,0,nan,nan,0.03
12/11/2023 21:03:24,1.17.0,FR1,3,4.11,1,1,Pellet,Left,15,0,15,0,0.69,25,nan
12/11/2023 21:06:11,1.17.0,FR1,3,4.12,nan,1,Left,Left,16,0,15,0,nan,nan,0.14
12/11/2023 21:06:27,1.17.0,FR1,3,4.12,2,1,Pellet,Left,16,0,16,0,14.78,183,nan
12/11/2023 21:06:36,1.17.0,FR1,3,4.12,nan,1,Left,Left,17,0,16,0,nan,nan,0.23
12/11/2023 21:06:37,1.17.0,FR1,3,4.12,1,1,Pellet,Left,17,0,17,0,0.25,10,nan
12/11/2023 21:08:18,1.17.0,FR1,3,4.12,nan,1,Left,Left,18,0,17,0,nan,nan,0.09
12/11/2023 21:08:19,1.17.0,FR1,3,4.12,1,1,Pellet,Left,18,0,18,0,0.06,102,nan
12/11/2023 21:08:24,1.17.0,FR1,3,4.12,nan,1,Left,Left,19,0,18,0,nan,nan,0.17
12/11/2023 21:08:26,1.17.0,FR1,3,4.12,1,1,Pellet,Left,19,0,19,0,0.50,6,nan
12/11/2023 21:15:51,1.17.0,FR1,3,4.12,nan,1,Left,Left,20,0,19,0,nan,nan,0.20
12/11/2023 21:15:53,1.17.0,FR1,3,4.11,2,1,Pellet,Left,20,0,20,0,1.51,448,nan
12/11/2023 21:16:00,1.17.0,FR1,3,4.12,nan,1,Left,Left,21,0,20,0,nan,nan,0.43
12/11/2023 21:16:02,1.17.0,FR1,3,4.11,2,1,Pellet,Left,21,0,21,0,0.06,8,nan
12/11/2023 21:16:05,1.17.0,FR1,3,4.12,nan,1,Left,Left,22,0,21,0,nan,nan,0.15
12/11/2023 21:16:06,1.17.0,FR1,3,4.12,2,1,Pellet,Left,22,0,22,0,0.06,5,nan
12/11/2023 21:19:53,1.17.0,FR1,3,4.12,nan,1,Left,Left,23,0,22,0,nan,nan,0.18
12/11/2023 21:21:29,1.17.0,FR1,3,4.12,2,1,Pellet,Left,23,0,23,0,Timed_out,323,nan
12/11/2023 21:30:25,1.17.0,FR1,3,4.12,nan,1,Left,Left,24,0,23,0,nan,nan,0.16
12/11/2023 21:30:26,1.17.0,FR1,3,4.12,2,1,Pellet,Left,24,0,24,0,0.18,537,nan
12/11/2023 21:30:33,1.17.0,FR1,3,4.12,nan,1,Left,Left,25,0,24,0,nan,nan,0.21
12/11/2023 21:30:50,1.17.0,FR1,3,4.11,3,1,Pellet,Left,25,0,25,0,12.05,24,nan
