MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
9/25/2023 19:44:51,1.17.0,Bandit,0,3.97,nan,30,20,80,Left,Right,1,0,0,0,nan,nan,0.00
9/25/2023 19:45:17,1.17.0,Bandit,0,3.98,nan,30,20,80,Right,Right,1,1,0,0,nan,nan,0.00
9/25/2023 19:45:33,1.17.0,Bandit,0,3.98,4,30,20,80,Pellet,Right,1,1,1,0,7.73,nan,nan
9/25/2023 19:47:07,1.17.0,Bandit,0,3.97,nan,30,20,80,Right,Right,1,2,1,1,nan,nan,0.00
9/25/2023 19:47:10,1.17.0,Bandit,0,3.97,1,30,20,80,Pellet,Right,1,2,2,1,0.25,97,nan
9/25/2023 19:47:25,1.17.0,Bandit,0,3.98,nan,30,20,80,Right,Right,1,3,2,2,nan,nan,0.00
9/25/2023 19:47:28,1.17.0,Bandit,0,3.97,1,30,20,80,Pellet,Right,1,3,3,2,0.12,18,nan
9/25/2023 19:49:38,1.17.0,Bandit,0,3.98,nan,30,20,80,Right,Right,1,4,3,3,nan,nan,0.00
9/25/2023 19:49:40,1.17.0,Bandit,0,3.98,1,30,20,80,Pellet,Right,1,4,4,3,0.19,132,nan
9/25/2023 19:50:52,1.17.0,Bandit,0,3.97,nan,30,20,80,Left,Right,2,4,4,4,nan,nan,0.00
9/25/2023 19:51:11,1.17.0,Bandit,0,3.97,nan,30,20,80,Right,Right,2,5,4,4,nan,nan,0.00
9/25/2023 19:58:17,1.17.0,Bandit,0,3.98,nan,30,20,80,Right,Right,2,6,4,4,nan,nan,0.00
9/25/2023 19:58:47,1.17.0,Bandit,0,3.98,nan,30,20,80,Right,Right,2,7,4,4,nan,nan,0.00
9/25/2023 19:58:49,1.17.0,Bandit,0,3.97,1,30,20,80,Pellet,Right,2,7,5,4,0.37,549,nan
9/25/2023 19:59:36,1.17.0,Bandit,0,3.97,nan,30,20,80,Right,Right,2,8,5,5,nan,nan,0.00
9/25/2023 19:59:38,1.17.0,Bandit,0,3.97,1,30,20,80,Pellet,Right,2,8,6,5,0.25,49,nan
9/25/2023 19:59:59,1.17.0,Bandit,0,3.98,nan,30,20,80,Right,Right,2,9,6,6,nan,nan,0.00
9/25/2023 20:00:02,1.17.0,Bandit,0,3.97,1,30,20,80,Pellet,Right,2,9,7,6,0.31,24,nan
9/25/2023 20:02:26,1.17.0,Bandit,0,3.97,nan,30,20,80,Left,Right,3,9,7,7,nan,nan,0.00
9/25/2023 20:04:07,1.17.0,Bandit,0,3.97,nan,30,20,80,Right,Right,3,10,7,7,nan,nan,0.00
9/25/2023 20:04:09,1.17.0,Bandit,0,3.97,1,30,20,80,Pellet,Right,3,10,8,7,0.19,247,nan
9/25/2023 20:04:34,1.17.0,Bandit,0,3.98,nan,30,20,80,Right,Right,3,11,8,8,nan,nan,0.00
9/25/2023 20:04:36,1.17.0,Bandit,0,3.97,1,30,20,80,Pellet,Right,3,11,9,8,0.44,27,nan
9/25/2023 20:18:41,1.17.0,Bandit,0,3.97,nan,30,20,80,Left,Right,4,11,9,9,nan,nan,0.00
9/25/2023 20:18:44,1.17.0,Bandit,0,3.97,1,30,20,80,Pellet,Right,4,11,10,9,0.44,848,nan
9/25/2023 20:19:03,1.17.0,Bandit,0,3.97,nan,30,20,80,Left,Right,5,11,10,10,nan,nan,0.03
9/25/2023 20:19:06,1.17.0,Bandit,0,3.97,nan,30,20,80,LeftinTimeOut,Right,5,11,10,10,nan,nan,nan
9/25/2023 20:19:22,1.17.0,Bandit,0,3.98,nan,30,20,80,Right,Right,5,12,10,10,nan,nan,0.00
9/25/2023 20:19:24,1.17.0,Bandit,0,3.96,1,30,20,80,Pellet,Right,5,12,11,10,0.25,40,nan
9/25/2023 20:36:27,1.17.0,Bandit,0,3.97,nan,30,20,80,Right,Right,5,13,11,11,nan,nan,0.00
9/25/2023 20:36:30,1.17.0,Bandit,0,3.97,1,30,20,80,Pellet,Right,5,13,12,11,0.37,1026,nan
9/25/2023 20:38:20,1.17.0,Bandit,0,3.97,nan,30,20,80,Right,Right,5,14,12,12,nan,nan,0.00
9/25/2023 20:38:22,1.17.0,Bandit,0,3.96,1,30,20,80,Pellet,Right,5,14,13,12,0.37,112,nan
9/25/2023 21:02:16,1.17.0,Bandit,0,3.96,nan,30,20,80,Right,Right,5,15,13,13,nan,nan,0.00
9/25/2023 21:02:19,1.17.0,Bandit,0,3.97,1,30,20,80,Pellet,Right,5,15,14,13,0.63,1437,nan
9/25/2023 21:02:38,1.17.0,Bandit,0,3.97,nan,30,20,80,Right,Right,5,16,14,14,nan,nan,0.00
9/25/2023 21:02:40,1.17.0,Bandit,0,3.97,1,30,20,80,Pellet,Right,5,16,15,14,0.19,21,nan
9/25/2023 21:02:59,1.17.0,Bandit,0,3.96,nan,30,20,80,Right,Right,5,17,15,15,nan,nan,0.00
9/25/2023 21:03:01,1.17.0,Bandit,0,3.97,2,30,20,80,Pellet,Right,5,17,16,15,0.12,21,nan
