MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
6/6/2023 19:53:45,1.17.0,20,80,3.64,nan,30,Left,Right,1,0,0,0,nan,nan,0.00
6/6/2023 19:53:53,1.17.0,20,80,3.64,nan,30,RightinTimeout,Right,1,0,0,0,nan,nan,0.43
6/6/2023 19:53:59,1.17.0,20,80,3.64,nan,30,LeftinTimeOut,Right,1,0,0,0,nan,nan,nan
6/6/2023 19:53:59,1.17.0,20,80,3.64,nan,30,LeftinTimeOut,Right,1,0,0,0,nan,nan,nan
6/6/2023 19:54:02,1.17.0,20,80,3.64,nan,30,RightinTimeout,Right,1,0,0,0,nan,nan,0.47
6/6/2023 19:54:08,1.17.0,20,80,3.64,nan,30,LeftinTimeOut,Right,1,0,0,0,nan,nan,nan
6/6/2023 19:54:13,1.17.0,20,80,3.62,nan,30,RightinTimeout,Right,1,0,0,0,nan,nan,0.02
6/6/2023 19:54:14,1.17.0,20,80,3.64,nan,30,RightinTimeout,Right,1,0,0,0,nan,nan,0.20
6/6/2023 19:54:17,1.17.0,20,80,3.64,nan,30,LeftinTimeOut,Right,1,0,0,0,nan,nan,nan
6/6/2023 19:54:31,1.17.0,20,80,3.64,nan,30,Left,Right,2,0,0,0,nan,nan,0.00
6/6/2023 19:54:35,1.17.0,20,80,3.64,nan,30,LeftinTimeOut,Right,2,0,0,0,nan,nan,nan
6/6/2023 19:54:38,1.17.0,20,80,3.64,nan,30,LeftinTimeOut,Right,2,0,0,0,nan,nan,nan
6/6/2023 19:54:38,1.17.0,20,80,3.62,nan,30,LeftinTimeOut,Right,2,0,0,0,nan,nan,nan
6/6/2023 19:54:40,1.17.0,20,80,3.64,nan,30,RightinTimeout,Right,2,0,0,0,nan,nan,0.18
6/6/2023 19:54:41,1.17.0,20,80,3.65,nan,30,RightinTimeout,Right,2,0,0,0,nan,nan,0.23
6/6/2023 19:54:41,1.17.0,20,80,3.64,nan,30,RightinTimeout,Right,2,0,0,0,nan,nan,0.15
6/6/2023 19:54:43,1.17.0,20,80,3.64,nan,30,RightinTimeout,Right,2,0,0,0,nan,nan,0.59
6/6/2023 19:54:48,1.17.0,20,80,3.62,nan,30,LeftinTimeOut,Right,2,0,0,0,nan,nan,nan
6/6/2023 19:54:48,1.17.0,20,80,3.64,nan,30,LeftinTimeOut,Right,2,0,0,0,nan,nan,nan
6/6/2023 19:54:49,1.17.0,20,80,3.64,nan,30,LeftinTimeOut,Right,2,0,0,0,nan,nan,nan
6/6/2023 19:54:49,1.17.0,20,80,3.64,nan,30,LeftinTimeOut,Right,2,0,0,0,nan,nan,nan
6/6/2023 19:54:50,1.17.0,20,80,3.64,nan,30,LeftinTimeOut,Right,2,0,0,0,nan,nan,nan
6/6/2023 19:54:53,1.17.0,20,80,3.64,nan,30,RightinTimeout,Right,2,0,0,0,nan,nan,0.02
