MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
6/5/2023 19:01:12,1.17.0,20,80,3.92,nan,30,Right,Left,0,1,0,0,nan,nan,0.00
6/5/2023 19:01:22,1.17.0,20,80,3.92,4,30,Pellet,Left,0,1,1,0,2.62,nan,nan
6/5/2023 19:01:53,1.17.0,20,80,3.92,nan,30,Right,Left,0,2,1,1,nan,nan,0.00
6/5/2023 19:01:57,1.17.0,20,80,3.91,2,30,Pellet,Left,0,2,2,1,0.24,35,nan
6/5/2023 19:02:26,1.17.0,20,80,3.92,nan,30,Right,Left,0,3,2,2,nan,nan,0.00
6/5/2023 19:02:29,1.17.0,20,80,3.91,2,30,Pellet,Left,0,3,3,2,0.12,32,nan
6/5/2023 19:02:51,1.17.0,20,80,3.91,nan,30,Right,Left,0,4,3,3,nan,nan,0.17
6/5/2023 19:02:54,1.17.0,20,80,3.91,2,30,Pellet,Left,0,4,4,3,0.06,25,nan
6/5/2023 19:03:05,1.17.0,20,80,3.91,nan,30,Left,Right,1,4,4,4,nan,nan,0.00
6/5/2023 19:03:10,1.17.0,20,80,3.91,1,30,Pellet,Right,1,4,5,4,1.89,16,nan
6/5/2023 19:03:32,1.17.0,20,80,3.92,nan,30,Left,Right,2,4,5,5,nan,nan,0.00
6/5/2023 19:08:00,1.17.0,20,80,3.91,1,30,Pellet,Right,2,4,6,5,Timed_out,290,nan
6/5/2023 19:08:26,1.17.0,20,80,3.91,nan,30,Left,Right,3,4,6,6,nan,nan,0.00
6/5/2023 19:08:49,1.17.0,20,80,3.91,nan,30,Right,Left,3,5,6,6,nan,nan,0.00
6/5/2023 19:08:52,1.17.0,20,80,3.91,1,30,Pellet,Left,3,5,7,6,0.73,52,nan
6/5/2023 19:09:08,1.17.0,20,80,3.91,nan,30,Left,Right,4,5,7,7,nan,nan,0.00
6/5/2023 19:09:28,1.17.0,20,80,3.91,nan,30,Right,Left,4,6,7,7,nan,nan,0.00
6/5/2023 19:09:35,1.17.0,20,80,3.91,1,30,Pellet,Left,4,6,8,7,3.98,43,nan
6/5/2023 19:09:52,1.17.0,20,80,3.92,nan,30,Right,Left,4,7,8,8,nan,nan,0.00
6/5/2023 19:10:24,1.17.0,20,80,3.91,nan,30,Right,Left,4,8,8,8,nan,nan,0.00
6/5/2023 19:10:29,1.17.0,20,80,3.91,2,30,Pellet,Left,4,8,9,8,0.36,54,nan
6/5/2023 19:10:42,1.17.0,20,80,3.91,nan,30,Right,Left,4,9,9,9,nan,nan,0.00
6/5/2023 19:10:45,1.17.0,20,80,3.91,1,30,Pellet,Left,4,9,10,9,0.12,16,nan
6/5/2023 19:10:56,1.17.0,20,80,3.91,nan,30,Right,Left,4,10,10,10,nan,nan,0.00
6/5/2023 19:10:59,1.17.0,20,80,3.91,1,30,Pellet,Left,4,10,11,10,0.24,14,nan
6/5/2023 19:11:12,1.17.0,20,80,3.91,nan,30,Right,Left,4,11,11,11,nan,nan,0.00
6/5/2023 19:11:35,1.17.0,20,80,3.91,nan,30,Right,Left,4,12,11,11,nan,nan,0.00
6/5/2023 19:11:41,1.17.0,20,80,3.92,2,30,Pellet,Left,4,12,12,11,0.36,42,nan
6/5/2023 19:12:02,1.17.0,20,80,3.91,nan,30,Right,Left,4,13,12,12,nan,nan,0.00
6/5/2023 19:12:37,1.17.0,20,80,3.91,nan,30,Right,Left,4,14,12,12,nan,nan,0.00
6/5/2023 19:12:40,1.17.0,20,80,3.91,1,30,Pellet,Left,4,14,13,12,0.67,59,nan
6/5/2023 19:13:23,1.17.0,20,80,3.91,nan,30,Right,Left,4,15,13,13,nan,nan,0.00
6/5/2023 19:13:41,1.17.0,20,80,3.91,1,30,Pellet,Left,4,15,14,13,14.60,61,nan
6/5/2023 19:14:21,1.17.0,20,80,3.92,nan,30,Right,Left,4,16,14,14,nan,nan,3.50
6/5/2023 19:14:35,1.17.0,20,80,3.92,nan,30,RightinTimeout,Left,4,16,14,14,nan,nan,4.59
6/5/2023 19:14:52,1.17.0,20,80,3.92,nan,30,Right,Left,4,17,14,14,nan,nan,0.00
6/5/2023 19:17:24,1.17.0,20,80,3.91,3,30,Pellet,Left,4,17,15,14,Timed_out,222,nan
6/5/2023 19:24:42,1.17.0,20,80,3.92,nan,30,Right,Left,4,18,15,15,nan,nan,0.00
6/5/2023 19:24:47,1.17.0,20,80,3.91,2,30,Pellet,Left,4,18,16,15,2.01,444,nan
6/5/2023 19:25:20,1.17.0,20,80,3.91,nan,30,Right,Left,4,19,16,16,nan,nan,0.00
6/5/2023 19:25:34,1.17.0,20,80,3.91,nan,30,Left,Right,5,19,16,16,nan,nan,0.00
6/5/2023 19:25:40,1.17.0,20,80,3.92,2,30,Pellet,Right,5,19,17,16,0.24,53,nan
6/5/2023 19:26:02,1.17.0,20,80,3.92,nan,30,Right,Left,5,20,17,17,nan,nan,0.00
6/5/2023 19:26:15,1.17.0,20,80,3.91,2,30,Pellet,Left,5,20,18,17,8.89,35,nan
6/5/2023 19:26:37,1.17.0,20,80,3.91,nan,30,Right,Left,5,21,18,18,nan,nan,0.00
6/5/2023 19:26:42,1.17.0,20,80,3.91,2,30,Pellet,Left,5,21,19,18,0.06,27,nan
6/5/2023 19:26:59,1.17.0,20,80,3.92,nan,30,Right,Left,5,22,19,19,nan,nan,0.00
6/5/2023 19:27:11,1.17.0,20,80,3.91,2,30,Pellet,Left,5,22,20,19,7.11,29,nan
6/5/2023 19:27:29,1.17.0,20,80,3.91,nan,30,Right,Left,5,23,20,20,nan,nan,0.00
6/5/2023 19:27:58,1.17.0,20,80,3.91,nan,30,Left,Right,6,23,20,20,nan,nan,0.00
6/5/2023 19:32:50,1.17.0,20,80,3.89,nan,30,Left,Right,7,23,20,20,nan,nan,0.00
6/5/2023 19:34:00,1.17.0,20,80,3.91,nan,30,Left,Right,8,23,20,20,nan,nan,0.00
6/5/2023 19:34:11,1.17.0,20,80,3.91,nan,30,RightinTimeout,Right,8,23,20,20,nan,nan,0.20
6/5/2023 19:34:12,1.17.0,20,80,3.91,nan,30,RightinTimeout,Right,8,23,20,20,nan,nan,0.02
6/5/2023 19:34:13,1.17.0,20,80,3.91,nan,30,RightinTimeout,Right,8,23,20,20,nan,nan,0.25
6/5/2023 19:34:24,1.17.0,20,80,3.91,nan,30,Right,Left,8,24,20,20,nan,nan,0.00
6/5/2023 19:34:27,1.17.0,20,80,3.91,1,30,Pellet,Left,8,24,21,20,0.06,436,nan
6/5/2023 19:34:53,1.17.0,20,80,3.91,nan,30,Right,Left,8,25,21,21,nan,nan,0.00
6/5/2023 19:34:56,1.17.0,20,80,3.91,1,30,Pellet,Left,8,25,22,21,0.12,29,nan
6/5/2023 19:35:12,1.17.0,20,80,3.91,nan,30,Right,Left,8,26,22,22,nan,nan,0.00
6/5/2023 19:35:15,1.17.0,20,80,3.91,1,30,Pellet,Left,8,26,23,22,0.30,19,nan
6/5/2023 19:35:29,1.17.0,20,80,3.91,nan,30,Right,Left,8,27,23,23,nan,nan,0.00
6/5/2023 19:35:33,1.17.0,20,80,3.92,1,30,Pellet,Left,8,27,24,23,0.24,18,nan
6/5/2023 19:35:41,1.17.0,20,80,3.92,nan,30,Right,Left,8,28,24,24,nan,nan,0.00
6/5/2023 19:35:46,1.17.0,20,80,3.91,2,30,Pellet,Left,8,28,25,24,0.06,13,nan
6/5/2023 19:36:04,1.17.0,20,80,3.92,nan,30,Right,Left,8,29,25,25,nan,nan,0.00
6/5/2023 19:36:07,1.17.0,20,80,3.91,1,30,Pellet,Left,8,29,26,25,0.12,21,nan
6/5/2023 19:36:32,1.17.0,20,80,3.91,nan,30,Right,Left,8,30,26,26,nan,nan,0.00
6/5/2023 19:36:37,1.17.0,20,80,3.91,3,30,Pellet,Left,8,30,27,26,0.06,30,nan
6/5/2023 19:37:00,1.17.0,20,80,3.91,nan,30,Right,Left,8,31,27,27,nan,nan,0.00
6/5/2023 19:37:04,1.17.0,20,80,3.91,1,30,Pellet,Left,8,31,28,27,0.48,27,nan
6/5/2023 19:37:10,1.17.0,20,80,3.91,nan,30,Right,Left,8,32,28,28,nan,nan,0.00
6/5/2023 19:37:16,1.17.0,20,80,3.91,2,30,Pellet,Left,8,32,29,28,0.06,12,nan
6/5/2023 19:37:34,1.17.0,20,80,3.91,nan,30,Right,Left,8,33,29,29,nan,nan,0.00
6/5/2023 19:37:37,1.17.0,20,80,3.91,2,30,Pellet,Left,8,33,30,29,0.42,21,nan
6/5/2023 19:51:15,1.17.0,80,20,3.91,nan,30,Left,Left,9,33,30,0,nan,nan,0.00
6/5/2023 19:51:18,1.17.0,80,20,3.92,1,30,Pellet,Left,9,33,31,0,0.55,821,nan
6/5/2023 19:51:42,1.17.0,80,20,3.91,nan,30,Right,Right,9,34,31,1,nan,nan,0.00
6/5/2023 19:51:54,1.17.0,80,20,3.91,nan,30,RightinTimeout,Right,9,34,31,1,nan,nan,0.28
6/5/2023 19:51:54,1.17.0,80,20,3.91,nan,30,RightinTimeout,Right,9,34,31,1,nan,nan,0.35
6/5/2023 19:51:59,1.17.0,80,20,3.91,nan,30,LeftinTimeOut,Right,9,34,31,1,nan,nan,nan
6/5/2023 19:52:04,1.17.0,80,20,3.92,nan,30,RightinTimeout,Right,9,34,31,1,nan,nan,0.32
6/5/2023 19:52:38,1.17.0,80,20,3.91,nan,30,Left,Left,10,34,31,1,nan,nan,0.00
6/5/2023 19:52:45,1.17.0,80,20,3.91,1,30,Pellet,Left,10,34,32,1,3.61,87,nan
6/5/2023 19:55:25,1.17.0,80,20,3.91,nan,30,Left,Left,11,34,32,2,nan,nan,0.00
6/5/2023 19:57:22,1.17.0,80,20,3.92,3,30,Pellet,Left,11,34,33,2,Timed_out,277,nan
6/5/2023 20:01:59,1.17.0,80,20,3.91,nan,30,Right,Right,11,35,33,3,nan,nan,0.00
6/5/2023 20:03:04,1.17.0,80,20,3.91,nan,30,Left,Left,12,35,33,3,nan,nan,0.00
6/5/2023 20:03:07,1.17.0,80,20,3.91,1,30,Pellet,Left,12,35,34,3,0.06,345,nan
6/5/2023 20:03:28,1.17.0,80,20,3.91,nan,30,Right,Right,12,36,34,4,nan,nan,0.00
6/5/2023 20:03:33,1.17.0,80,20,3.91,1,30,Pellet,Right,12,36,35,4,2.26,26,nan
6/5/2023 20:03:44,1.17.0,80,20,3.91,nan,30,Right,Right,12,37,35,5,nan,nan,0.00
6/5/2023 20:03:49,1.17.0,80,20,3.91,nan,30,RightinTimeout,Right,12,37,35,5,nan,nan,0.27
6/5/2023 20:04:01,1.17.0,80,20,3.91,nan,30,Left,Left,13,37,35,5,nan,nan,0.00
6/5/2023 20:04:04,1.17.0,80,20,3.91,1,30,Pellet,Left,13,37,36,5,0.06,31,nan
6/5/2023 20:04:20,1.17.0,80,20,3.91,nan,30,Left,Left,14,37,36,6,nan,nan,0.00
6/5/2023 20:04:25,1.17.0,80,20,3.91,2,30,Pellet,Left,14,37,37,6,0.06,21,nan
6/5/2023 20:04:31,1.17.0,80,20,3.91,nan,30,Left,Left,15,37,37,7,nan,nan,0.00
6/5/2023 20:04:42,1.17.0,80,20,3.91,2,30,Pellet,Left,15,37,38,7,5.82,17,nan
6/5/2023 20:04:59,1.17.0,80,20,3.91,nan,30,Left,Left,16,37,38,8,nan,nan,0.00
6/5/2023 20:05:04,1.17.0,80,20,3.91,nan,30,LeftinTimeOut,Left,16,37,38,8,nan,nan,nan
6/5/2023 20:06:51,1.17.0,80,20,3.91,nan,30,Right,Right,16,38,38,8,nan,nan,0.00
