MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
2/27/2023 19:36:12,1.17.0,20,80,4.04,nan,30,Right,Left,0,1,0,0,nan,nan,0.00
2/27/2023 19:36:17,1.17.0,20,80,4.04,1,30,Pellet,Left,0,1,1,0,1.77,nan,nan
2/27/2023 19:36:27,1.17.0,20,80,4.04,nan,30,Left,Right,1,1,1,1,nan,nan,0.00
2/27/2023 19:36:39,1.17.0,20,80,4.04,nan,30,LeftinTimeOut,Right,1,1,1,1,nan,nan,nan
2/27/2023 19:36:55,1.17.0,20,80,4.05,nan,30,Left,Right,2,1,1,1,nan,nan,0.00
2/27/2023 19:36:59,1.17.0,20,80,4.04,nan,30,RightinTimeout,Right,2,1,1,1,nan,nan,0.04
2/27/2023 19:37:12,1.17.0,20,80,4.04,nan,30,Left,Right,3,1,1,1,nan,nan,0.00
2/27/2023 19:37:22,1.17.0,20,80,4.04,nan,30,RightinTimeout,Right,3,1,1,1,nan,nan,0.39
2/27/2023 19:37:23,1.17.0,20,80,4.04,nan,30,RightinTimeout,Right,3,1,1,1,nan,nan,0.09
2/27/2023 19:37:29,1.17.0,20,80,4.04,nan,30,LeftinTimeOut,Right,3,1,1,1,nan,nan,nan
2/27/2023 19:37:46,1.17.0,20,80,4.05,nan,30,Right,Left,3,2,1,1,nan,nan,0.00
2/27/2023 19:37:54,1.17.0,20,80,4.04,3,30,Pellet,Left,3,2,2,1,0.63,96,nan
2/27/2023 19:38:11,1.17.0,20,80,4.05,nan,30,Right,Left,3,3,2,2,nan,nan,0.00
2/27/2023 19:38:15,1.17.0,20,80,4.04,1,30,Pellet,Left,3,3,3,2,0.31,22,nan
2/27/2023 19:38:24,1.17.0,20,80,4.04,nan,30,Left,Right,4,3,3,3,nan,nan,0.00
2/27/2023 21:07:04,1.17.0,20,80,4.03,1,30,Pellet,Right,4,3,4,3,Timed_out,5329,nan
2/27/2023 21:07:37,1.17.0,20,80,4.03,nan,30,Right,Left,4,4,4,4,nan,nan,0.00
2/27/2023 21:07:50,1.17.0,20,80,4.03,1,30,Pellet,Left,4,4,5,4,9.70,46,nan
2/27/2023 21:09:28,1.17.0,20,80,4.04,nan,30,Right,Left,4,5,5,5,nan,nan,0.00
2/27/2023 21:10:16,1.17.0,20,80,4.03,1,30,Pellet,Left,4,5,6,5,45.12,146,nan
2/27/2023 21:13:11,1.17.0,20,80,4.03,nan,30,Right,Left,4,6,6,6,nan,nan,0.00
2/27/2023 21:13:22,1.17.0,20,80,4.03,1,30,Pellet,Left,4,6,7,6,8.24,186,nan
2/27/2023 21:14:37,1.17.0,20,80,4.03,nan,30,Left,Right,5,6,7,7,nan,nan,0.00
2/27/2023 21:15:24,1.17.0,20,80,4.03,nan,30,Right,Left,5,7,7,7,nan,nan,0.00
2/27/2023 21:15:32,1.17.0,20,80,4.03,1,30,Pellet,Left,5,7,8,7,4.75,130,nan
