,Timestamp
1,144.978689
3,146.03359
5,146.129596
7,146.241041
9,146.337039
11,194.588697
13,195.627459
15,195.723457
17,195.835459
19,200.549782
21,200.629839
23,200.709783
25,200.789782
27,200.869109
29,202.596228
31,202.692231
33,202.788233
35,202.899595
37,203.001049
39,203.090764
41,445.365105
43,446.356761
45,446.467983
47,446.563987
49,453.73957
51,453.822571
53,453.901705
55,453.981879
57,454.061819
59,454.780999
61,454.877071
63,454.972832
65,455.068829
67,455.180196
69,455.277196
71,501.817035
73,501.913148
75,502.887777
77,502.984184
79,503.098184
81,503.191187
83,553.344825
85,554.319444
87,554.415731
89,554.511074
91,557.356677
93,557.436672
95,557.531832
97,557.611829
99,557.691832
101,558.778412
103,558.874416
105,558.971096
107,559.082093
109,559.178151
111,559.275285
113,585.395173
115,585.503176
117,586.477954
119,586.590134
121,586.685233
123,586.78146
125,622.629441
127,622.725438
129,623.700664
131,623.796668
133,623.893009
135,623.989008
137,714.18558
139,715.144022
141,715.256031
143,715.351916
145,718.133055
147,718.213054
149,718.293053
151,718.373055
153,718.45264
155,719.858944
157,719.954992
159,720.050874
161,720.162894
163,720.258884
165,720.354871
167,900.413397
169,900.509456
171,901.490998
173,901.580313
175,901.694762
177,901.791179
179,923.047889
181,923.15989
183,924.133984
185,924.229987
187,924.325988
189,924.438036
191,964.138697
193,964.23469
195,965.272778
197,965.368666
199,965.465682
201,965.561668
203,1016.720276
205,1017.742838
207,1017.839786
209,1017.950787
211,1020.604769
213,1020.684119
215,1020.764171
217,1020.844054
219,1020.924123
221,1021.38716
223,1021.483508
225,1021.595173
227,1021.695169
229,1021.79117
231,1021.886727
233,1049.365304
235,1050.387802
237,1050.484233
239,1050.579232
241,1053.232921
243,1053.31292
245,1053.39292
247,1053.472246
249,1053.552304
251,1054.016243
253,1054.112283
255,1054.208245
257,1054.319591
259,1054.41559
261,1054.511593
263,1177.448369
265,1178.600154
267,1178.696162
269,1178.791157
271,1185.519748
273,1185.599802
275,1185.680746
277,1185.759744
279,1185.840023
281,1207.000734
283,1207.116729
285,1207.208733
287,1207.303852
289,1207.399792
291,1207.511732
293,1250.664645
295,1250.777032
297,1251.983217
299,1252.07827
301,1252.174717
303,1252.269719
305,1399.23003
307,1399.325026
309,1400.316785
311,1400.428787
313,1400.52399
315,1400.620118
317,1437.187811
319,1438.163183
321,1438.259069
323,1438.371073
325,1441.120296
327,1441.199381
329,1441.279386
331,1441.359624
333,1441.439623
335,1441.886929
337,1441.998933
339,1442.094215
341,1442.198326
343,1442.294366
345,1442.389911
347,1458.564573
349,1458.676569
351,1459.635179
353,1459.747181
355,1459.842645
357,1459.939653
359,1500.779205
361,1501.734687
363,1501.846247
365,1501.942293
367,1504.499922
369,1504.57892
371,1504.65892
373,1504.73909
375,1504.819089
377,1505.266567
379,1505.378546
381,1505.473781
383,1505.569782
385,1505.665781
387,1505.777786
389,1557.86493
391,1559.38326
393,1559.47834
395,1559.575438
397,1562.275426
399,1562.355425
401,1562.436423
403,1562.516424
405,1562.595482
407,1563.123744
409,1563.219105
411,1563.331105
413,1563.427111
415,1563.522105
417,1563.618104
419,1621.695401
421,1622.670385
423,1622.765722
425,1622.861821
427,1627.720417
429,1627.800417
431,1627.880414
433,1627.959833
435,1628.039725
437,1628.487723
439,1628.599785
441,1628.695294
443,1628.791298
445,1628.887295
447,1628.999295
449,1699.562798
451,1699.6588
453,1700.713487
455,1700.808965
457,1700.905072
459,1701.017495
461,1797.231838
463,1797.343833
465,1798.31966
467,1798.420718
469,1798.516658
471,1798.61269
473,1853.940853
475,1854.036853
477,1855.011958
479,1855.123072
481,1855.220071
483,1855.316073
485,1882.740969
487,1883.988064
489,1884.100067
491,1884.196065
493,1887.344563
495,1887.424561
497,1887.503564
499,1887.583564
501,1887.663833
503,1888.127488
505,1888.223947
507,1888.31904
509,1888.414943
511,1888.526982
513,1888.622949
515,1918.909857
517,1920.204351
519,1920.300352
521,1920.396351
523,1923.224889
525,1923.304807
527,1923.384811
529,1923.464808
531,1923.543806
533,1924.199877
535,1924.29579
537,1924.39119
539,1924.503267
541,1924.599263
543,1924.695145
545,2070.876673
547,2070.989703
549,2072.043612
551,2072.140316
553,2072.236311
555,2072.346309
557,2105.990878
559,2106.101875
561,2107.076529
563,2107.171529
565,2107.268575
567,2107.364532
569,2130.650422
571,2130.746372
573,2131.721447
575,2131.816845
577,2131.929843
579,2132.024843
581,2186.377131
583,2186.473131
585,2187.448296
587,2187.553293
589,2187.639413
591,2187.75132
593,2201.342689
595,2202.630912
597,2202.726938
599,2202.823913
601,2207.632348
603,2207.713599
605,2207.792593
607,2207.871596
609,2207.952596
611,2218.947967
613,2219.045864
615,2219.150861
617,2219.252263
619,2219.347262
621,2219.443263
623,2284.317193
625,2284.428142
627,2285.41951
629,2285.520499
631,2285.62679
633,2285.723724
635,2324.384418
637,2325.359418
639,2325.455506
641,2325.551614
643,2330.569813
645,2330.649795
647,2330.729722
649,2330.808722
651,2330.889719
653,2331.352938
655,2331.460816
657,2331.55444
659,2331.650597
661,2331.762183
663,2331.857648
665,2386.661983
667,2388.084955
669,2388.180887
671,2388.292889
673,2390.800514
675,2390.880466
677,2390.960466
679,2391.04058
681,2391.120503
683,2391.695607
685,2391.80769
687,2391.904061
689,2392.000062
691,2392.095528
693,2392.207526
695,2430.564536
697,2430.662009
699,2432.00381
701,2432.099808
703,2432.194808
705,2432.291823
707,2485.800276
709,2485.911272
711,2487.142697
713,2487.237697
715,2487.3497
717,2487.4457
719,2630.718772
721,2630.830821
723,2631.86986
725,2631.96583
727,2632.061831
729,2632.157828
731,2694.485398
733,2695.604088
735,2695.712084
737,2695.795983
739,2698.380587
741,2698.460587
743,2698.540111
745,2698.620117
747,2698.700249
749,2699.40394
751,2699.515783
753,2699.611786
755,2699.707784
757,2699.803783
759,2699.915364
761,2727.149022
763,2728.156642
765,2728.251629
767,2728.347671
769,2735.539768
771,2735.635767
773,2735.715858
775,2735.795858
777,2735.875859
779,2741.83612
781,2741.949121
783,2742.044175
785,2742.140235
787,2742.236293
789,2742.348232
791,2779.493226
793,2780.484517
795,2780.592517
797,2780.688515
799,2783.517207
801,2783.597151
803,2783.677152
805,2783.757216
807,2783.837152
809,2784.30015
811,2784.396245
813,2784.49215
815,2784.604254
817,2784.700245
819,2784.796244
821,2824.768743
823,2826.334177
825,2826.446194
827,2826.542233
829,2831.337253
831,2831.417255
833,2831.497253
835,2831.577253
837,2831.657253
839,2839.425322
841,2839.520377
843,2839.616304
845,2839.712301
847,2839.824301
849,2839.919304
851,2902.443024
853,2903.545844
855,2903.657891
857,2903.75379
859,2906.374896
861,2906.454934
863,2906.534912
865,2906.617839
867,2906.696839
869,2908.229245
871,2908.341357
873,2908.436732
875,2908.532794
877,2908.628868
879,2908.740853
881,3089.357599
883,3090.33267
885,3090.428216
887,3090.524676
889,3093.289599
891,3093.368598
893,3093.4496
895,3093.5286
897,3093.608707
899,3094.199712
901,3094.296711
903,3094.392136
905,3094.488137
907,3094.600139
909,3094.696136
911,3112.26157
913,3113.236059
915,3113.348332
917,3113.44433
919,3116.049226
921,3116.129261
923,3116.20953
925,3116.28953
927,3116.368581
929,3119.820564
931,3119.916877
933,3120.012876
935,3120.108876
937,3120.220906
939,3120.315879
941,3136.139248
943,3137.129619
945,3137.225616
947,3137.321689
949,3142.71523
951,3142.796231
953,3142.87613
955,3142.956135
957,3143.035132
959,3143.9465
961,3144.043491
963,3144.138486
965,3144.249714
967,3144.345907
969,3144.441912
971,3269.255082
973,3270.229492
975,3270.32501
977,3270.421179
979,3273.378416
981,3273.457419
983,3273.537475
985,3273.617416
987,3273.697417
989,3274.161052
991,3274.265052
993,3274.3535
995,3274.448275
997,3274.561061
999,3274.656055
1001,3304.479333
1003,3305.934221
1005,3306.029219
1007,3306.14222
1009,3308.986741
1011,3309.066706
1013,3309.146807
1015,3309.225812
1017,3309.306808
1019,3309.773053
1021,3309.866127
1023,3309.961524
1025,3310.073677
1027,3310.168712
1029,3310.264734
1031,3408.321962
1033,3409.585289
1035,3409.681217
1037,3409.784216
1039,3416.681013
1041,3416.76934
1043,3416.841345
1045,3416.92134
1047,3417.000339
1049,3417.848003
1051,3417.945003
1053,3418.040003
1055,3418.151695
1057,3418.247906
1059,3418.342905
1061,3479.685509
1063,3480.659213
1065,3480.771909
1067,3480.867912
1069,3483.45623
1071,3483.53623
1073,3483.616276
1075,3483.69623
1077,3483.776232
1079,3484.303763
1081,3484.399734
1083,3484.510731
1085,3484.60873
1087,3484.703738
1089,3484.798729
1091,3639.569858
1093,3639.665857
1095,3640.81629
1097,3640.912346
1099,3641.008291
1101,3641.12029
1103,3840.485677
1105,3840.582057
1107,3841.604515
1109,3841.700703
1111,3841.7967
1113,3841.891698
1115,3964.999656
1117,3966.035995
1119,3966.147513
1121,3966.243402
1123,3968.89688
1125,3968.97688
1127,3969.055876
1129,3969.136872
1131,3969.215938
1133,3969.679877
1135,3969.775877
1137,3969.871342
1139,3969.96736
1141,3970.080297
1143,3970.176292
1145,4092.666324
1147,4093.640821
1149,4093.736823
1151,4093.848695
1153,4096.507342
1155,4096.589223
1157,4096.670187
1159,4096.749793
1161,4096.829793
1163,4097.612475
1165,4097.708519
1167,4097.804413
1169,4097.915347
1171,4098.01135
1173,4098.107697
1175,4349.093429
1177,4350.404055
1179,4350.499699
1181,4350.595708
1183,4353.168837
1185,4353.248872
1187,4353.327881
1189,4353.408895
1191,4353.487871
1193,4355.022974
1195,4355.118456
1197,4355.213531
1199,4355.310081
1201,4355.42212
1203,4355.517604
1205,4503.300312
1207,4504.483429
1209,4504.595428
1211,4504.691115
1213,4504.787116
1215,4571.267728
1217,4572.24242
1219,4572.354456
1221,4572.451367
1223,4572.546404
1225,4601.506314
1227,4601.618319
1229,4602.976892
1231,4603.087946
1233,4603.183892
1235,4605.885663
1237,4605.971663
1239,4606.045663
1241,4606.125023
1243,4606.204968
1245,4606.668658
1247,4606.778614
1249,4606.878344
1251,4606.978389
1253,4607.07834
1255,4607.177827
1257,4673.665062
1259,4673.765006
1261,4675.028525
1263,4675.129798
1265,4675.229797
1267,4677.793894
1269,4677.874895
1271,4677.953891
1273,4678.034894
1275,4678.114891
1277,4678.636892
1279,4678.737168
1281,4678.839587
1283,4678.93713
1285,4679.036664
1287,4679.137153
1289,4826.190081
1291,4827.372384
1293,4827.469386
1295,4827.564788
1297,4827.660788
1299,4872.276263
1301,4872.373533
1303,4873.347849
1305,4873.459968
1307,4873.555858
1309,4876.241059
1311,4876.320949
1313,4876.397948
1315,4876.477945
1317,4876.557447
1319,4877.404532
1321,4877.500886
1323,4877.596976
1325,4877.691979
1327,4877.80403
1329,4877.90057
1331,5222.033256
1333,5222.129494
1335,5223.29542
1337,5223.407533
1339,5223.503425
1341,5226.156728
1343,5226.236499
1345,5226.316496
1347,5226.396495
1349,5226.476748
1351,5227.367488
