,Timestamp
67455,40845.33695
67459,40845.43997
67511,40846.7705
67515,40846.87379
67519,40846.97569
67885,40856.34589
67889,40856.44813
67893,40856.55127
67897,40856.65268
67901,40856.75505
68365,40868.63456
68369,40868.73782
68373,40868.83924
68377,40868.94162
68381,40869.04403
68385,40869.14697
69182,40889.55137
69185,40889.62815
69243,40891.11295
69247,40891.21558
69250,40891.29247
69523,40898.28253
69527,40898.38394
69531,40898.48721
69535,40898.5887
69539,40898.69147
69778,40904.81001
69782,40904.91244
69785,40904.9893
69789,40905.09293
69793,40905.19418
69797,40905.29752
70250,40916.89421
70254,40916.9977
70295,40918.04623
70299,40918.1487
70303,40918.25155
70484,40922.88566
70488,40922.98753
70492,40923.08983
70496,40923.19223
70500,40923.29508
70670,40927.64851
70674,40927.74941
70678,40927.85322
70682,40927.95423
70686,40928.05663
70690,40928.15937
72134,40965.12831
72197,40966.74138
72201,40966.8436
72205,40966.94619
72209,40967.04841
73112,40990.16728
73116,40990.26943
73157,40991.31909
73161,40991.42152
73165,40991.52415
73269,40994.18692
73273,40994.28998
73277,40994.39132
73281,40994.49408
73285,40994.59652
73473,40999.40957
73476,40999.48664
73480,40999.58888
73484,40999.69101
73488,40999.79492
73492,40999.89734
74268,41019.76431
74272,41019.86532
74317,41021.01746
74321,41021.11985
74325,41021.22401
74437,41024.08973
74441,41024.19205
74445,41024.29463
74449,41024.3974
74453,41024.49926
74477,41025.11498
74481,41025.21619
74485,41025.32072
74489,41025.42097
74493,41025.52442
74497,41025.62582
75061,41040.06661
75065,41040.16772
75106,41041.21848
75110,41041.3216
75114,41041.42228
75237,41044.5712
75241,41044.67366
75245,41044.77628
75249,41044.87853
75252,41044.95592
75273,41045.4929
75277,41045.59526
75281,41045.69769
75285,41045.80012
75289,41045.90363
75293,41046.00518
76572,41078.74985
76623,41080.05588
76627,41080.15918
76631,41080.2604
76635,41080.36398
77224,41095.44841
77273,41096.6978
77277,41096.79996
77281,41096.90202
77285,41097.00588
81247,41198.43914
81251,41198.54408
81292,41199.59276
81296,41199.69359
81300,41199.79606
81411,41202.63821
81415,41202.74028
81419,41202.84269
81423,41202.94623
81427,41203.04794
81449,41203.6107
81452,41203.6876
81456,41203.79026
81460,41203.89271
81464,41203.99886
81468,41204.09719
81996,41217.61504
82000,41217.71841
82058,41219.20268
82062,41219.30478
82066,41219.40791
82175,41222.19776
82178,41222.27461
82182,41222.37697
82186,41222.47965
82190,41222.5822
82212,41223.145
82216,41223.24745
82220,41223.34985
82224,41223.45294
82227,41223.53106
82231,41223.63159
85793,41314.82817
85797,41314.92924
85852,41316.33658
85856,41316.43869
85860,41316.5419
85964,41319.20376
85968,41319.3063
85972,41319.40852
85976,41319.51105
85980,41319.61332
86051,41321.43113
86055,41321.53407
86059,41321.63715
86063,41321.73866
86067,41321.841
86071,41321.94472
86932,41343.98641
86936,41344.08883
86986,41345.36984
86990,41345.47128
86993,41345.54915
87258,41352.33404
87262,41352.43503
87266,41352.5377
87269,41352.61514
87273,41352.71729
87534,41359.39941
87538,41359.50144
87542,41359.6036
87546,41359.70602
87550,41359.80928
87554,41359.91082
88534,41385.00083
88598,41386.64118
88602,41386.7419
88606,41386.84509
88610,41386.94845
90412,41433.0816
90416,41433.18554
90461,41434.33613
90465,41434.43852
90469,41434.54085
90571,41437.15366
90575,41437.2546
90578,41437.33153
90582,41437.4357
90586,41437.536
90620,41438.40748
90624,41438.5089
90628,41438.61157
90631,41438.6882
90635,41438.7913
90639,41438.89359
91127,41451.38772
91131,41451.48954
91175,41452.61572
91179,41452.71796
91183,41452.82044
91450,41459.65617
91453,41459.73295
91457,41459.83532
91461,41459.93775
91465,41460.0401
91718,41466.51821
91722,41466.62176
91726,41466.7223
91730,41466.82467
91734,41466.92841
91738,41467.0295
102791,41750.00823
102795,41750.11059
102851,41751.54465
102855,41751.64777
102859,41751.74913
102976,41754.74468
102980,41754.8481
102984,41754.94932
102988,41755.05171
102992,41755.15411
103015,41755.74298
103019,41755.84535
103023,41755.9478
103027,41756.05025
103031,41756.15261
103035,41756.25503
105315,41814.62753
105365,41815.90767
105368,41815.98456
105372,41816.08718
105376,41816.19014
107316,41865.85706
107357,41866.90678
107361,41867.00942
107364,41867.08776
107368,41867.18839
110084,41936.72334
110088,41936.82575
110136,41938.05463
110140,41938.15738
110144,41938.26001
110244,41940.81979
110248,41940.92211
110252,41941.0246
110256,41941.12704
110260,41941.22934
110340,41943.27767
110344,41943.38076
110348,41943.48265
110352,41943.58578
110355,41943.66217
110359,41943.76388
111750,41979.37627
111754,41979.4789
111794,41980.50268
111798,41980.60527
111802,41980.70756
111992,41985.57321
111996,41985.67469
112000,41985.77673
112003,41985.85364
112007,41985.95672
112028,41986.49545
112032,41986.5973
112036,41986.6988
112040,41986.80133
112044,41986.90467
112048,41987.00566
120131,42193.94639
120173,42195.02289
120177,42195.12424
120181,42195.22655
120185,42195.3294
127907,42393.02872
127911,42393.12969
127963,42394.46099
127967,42394.56367
127971,42394.6673
128065,42397.07267
128069,42397.17484
128073,42397.27909
128077,42397.37969
128081,42397.48393
128112,42398.27662
128116,42398.37814
128120,42398.48111
128124,42398.58289
128128,42398.68531
128132,42398.7879
132641,42514.22717
132645,42514.33148
132694,42515.58386
132698,42515.68627
132702,42515.78895
132806,42518.45283
132810,42518.55374
132814,42518.65623
132818,42518.75854
132822,42518.86106
132870,42520.09021
132874,42520.19228
132878,42520.29464
132882,42520.39799
132886,42520.49997
132890,42520.60193
133647,42539.98267
133651,42540.085
133700,42541.33947
133704,42541.44207
133708,42541.54429
133824,42544.51425
133827,42544.59142
133831,42544.69476
133835,42544.79571
133839,42544.89851
133860,42545.43578
133864,42545.5382
133868,42545.641
133872,42545.74323
133876,42545.84547
133880,42545.9478
134750,42568.22188
134754,42568.32426
134795,42569.37395
134799,42569.47608
134803,42569.57842
134904,42572.16428
134908,42572.26701
134912,42572.3692
134916,42572.47168
134920,42572.57385
134958,42573.54692
134962,42573.64923
134966,42573.75215
134970,42573.85432
134974,42573.95731
134978,42574.06025
135914,42598.02257
135955,42599.07199
135959,42599.17432
135963,42599.2768
135967,42599.37911
137677,42643.15853
137681,42643.26177
137728,42644.46556
137732,42644.56699
137736,42644.66971
137950,42650.14826
137954,42650.25024
137958,42650.35391
137962,42650.45544
137966,42650.55754
139489,42689.54995
139493,42689.65353
139497,42689.75465
139501,42689.85676
139505,42689.95899
139509,42690.06298
142276,42760.90223
142280,42761.00474
142323,42762.10518
142327,42762.20764
142331,42762.31018
142432,42764.89645
142436,42764.99866
142439,42765.07561
142443,42765.17754
142447,42765.28012
142529,42767.37944
142533,42767.4823
142537,42767.58511
142541,42767.68646
142545,42767.78976
142549,42767.89207
151945,43008.44714
151949,43008.54958
151991,43009.62506
151995,43009.72771
151999,43009.8311
152182,43014.51485
152185,43014.59256
152189,43014.69413
152193,43014.79643
152197,43014.89887
152239,43015.97523
152243,43016.0766
152247,43016.17897
152251,43016.28137
152255,43016.38385
152259,43016.4862
166240,43374.42847
166244,43374.52992
166294,43375.80995
166298,43375.91233
166301,43375.98977
166403,43378.60068
166407,43378.70454
166411,43378.80516
166415,43378.90812
166419,43379.00998
166447,43379.72677
166451,43379.82922
166455,43379.93199
166459,43380.03405
166463,43380.13718
166467,43380.23917
178063,43677.12031
178116,43678.47608
178120,43678.58065
178124,43678.68097
178128,43678.78397
182377,43787.56623
182380,43787.64436
182429,43788.89742
182433,43788.99976
182437,43789.10305
182704,43795.93786
182708,43796.04028
182712,43796.14271
182716,43796.24552
182720,43796.34758
182745,43796.9876
182748,43797.06436
182752,43797.16678
182756,43797.2692
182760,43797.37157
182764,43797.47405
184971,43853.97764
184975,43854.08187
185028,43855.43686
185031,43855.51505
185035,43855.61609
185139,43858.28006
185143,43858.38176
185147,43858.48367
185151,43858.58611
185155,43858.68868
185179,43859.30331
185183,43859.40554
185187,43859.50753
185191,43859.61012
185195,43859.71238
185199,43859.81545
186308,43888.20754
186312,43888.31036
186354,43889.38703
186358,43889.48822
186362,43889.5899
186563,43894.73606
186567,43894.83846
186571,43894.9407
186575,43895.04357
186578,43895.11995
186670,43897.47529
186674,43897.57768
186678,43897.68006
186682,43897.78253
186686,43897.88625
186690,43897.98746
190348,43991.63988
190352,43991.74179
190439,43993.96934
190443,43994.07144
190447,43994.17458
190554,43996.91396
190557,43996.99113
190561,43997.09247
190565,43997.19493
190569,43997.29727
190591,43997.8606
190595,43997.96388
190599,43998.06543
190603,43998.16817
190606,43998.2446
190610,43998.34708
191361,44017.57405
191365,44017.67652
191425,44019.21257
191429,44019.31752
191433,44019.41801
191615,44024.07812
191619,44024.17952
191623,44024.28297
191627,44024.38513
191630,44024.46099
191669,44025.45974
191673,44025.56186
191677,44025.66424
191681,44025.76704
191685,44025.86964
191689,44025.97359
191869,44030.58072
191873,44030.68291
191928,44032.09179
191932,44032.19287
191936,44032.29551
192044,44035.06026
192048,44035.16335
192052,44035.26496
192056,44035.3678
192060,44035.47011
192082,44036.03323
192086,44036.13554
192089,44036.21253
192093,44036.31488
192097,44036.4178
192101,44036.51953
192312,44041.92155
192366,44043.3047
192369,44043.38194
192373,44043.4833
192474,44046.06958
192478,44046.17152
192482,44046.27459
192486,44046.37805
192490,44046.47991
202173,44294.38237
202177,44294.48521
202181,44294.58752
202185,44294.6896
202189,44294.79208
202193,44294.89595
204935,44365.09544
204939,44365.19869
204983,44366.32416
204987,44366.42648
204991,44366.52872
204995,44366.63121
248083,45469.76913
248087,45469.87069
248128,45470.92131
248132,45471.02295
248136,45471.125
248140,45471.22738
249375,45502.8458
249379,45502.94888
249420,45503.99791
249424,45504.10103
249428,45504.20269
249432,45504.30514
319489,47297.90158
319533,47299.03013
319537,47299.13053
319541,47299.2329
319643,47301.8443
319646,47301.92108
319650,47302.02356
319654,47302.12588
319658,47302.22868
319685,47302.91972
319689,47303.02199
319693,47303.12465
319696,47303.20119
319700,47303.30369
319704,47303.40598
