,Timestamp
41926,48732.7241088
41970,48733.850368
41974,48733.9533952
41978,48734.0562944
41982,48734.157568
43286,48767.5433344
43290,48767.6462464
43330,48768.6692096
43334,48768.7717376
43338,48768.8745344
43524,48773.6360448
43528,48773.738624
43532,48773.8408448
43536,48773.9443328
43540,48774.04576
43582,48775.1207168
43586,48775.2230912
43590,48775.325824
43594,48775.4294016
43598,48775.5317504
43602,48775.6327424
45602,48826.8366976
45606,48826.939392
45655,48828.1938816
45659,48828.296256
45663,48828.3983872
45765,48831.0098176
45769,48831.1122432
45773,48831.21536
45777,48831.3170688
45781,48831.419456
45828,48832.6235904
45832,48832.7252864
45836,48832.8279168
45840,48832.9312256
45843,48833.0067584
45847,48833.1094528
46503,48849.905856
46507,48850.0064512
46566,48851.517312
46569,48851.5940864
46573,48851.6962944
46674,48854.2820352
46678,48854.385472
46682,48854.487296
46686,48854.5892224
46690,48854.6916352
46825,48858.1492992
46829,48858.2503296
46833,48858.352704
46836,48858.4296832
46840,48858.5319296
46844,48858.6344064
47321,48870.8466944
47325,48870.9491584
47365,48871.9735936
47369,48872.075392
47373,48872.1780864
47483,48874.9943424
47487,48875.0976128
47491,48875.1988352
47495,48875.3017728
47499,48875.4037248
47519,48875.9157632
47523,48876.0183808
47527,48876.121728
47530,48876.197504
47534,48876.2997888
47538,48876.4025984
47994,48888.076992
47998,48888.1789952
48038,48889.2046976
48042,48889.3062912
48046,48889.4079232
48154,48892.1734528
48158,48892.275328
48162,48892.3779968
48166,48892.4801792
48170,48892.5826816
48193,48893.1714944
48196,48893.2487424
48200,48893.3506688
48204,48893.4530688
48208,48893.5568256
48212,48893.657792
48602,48903.6440704
48606,48903.7450368
48646,48904.7691264
48650,48904.8723968
48654,48904.9739392
48753,48907.5094016
48757,48907.6109056
48761,48907.7174272
48765,48907.8157184
48769,48907.9181696
48799,48908.6864512
48803,48908.7886208
48807,48908.891008
48811,48908.9937408
48815,48909.0978688
48819,48909.1982848
50454,48951.0575488
50496,48952.1327488
50499,48952.210816
50503,48952.3119488
50507,48952.414592
51167,48969.3126784
51171,48969.4143744
51232,48970.976768
51236,48971.0791936
51240,48971.1806336
51457,48976.7378048
51461,48976.8386432
51465,48976.941248
51469,48977.044416
51473,48977.147648
51493,48977.6583168
51497,48977.7603328
51501,48977.86272
51505,48977.9651456
51509,48978.0675712
51513,48978.1711488
52114,48993.5567232
52118,48993.6592512
52170,48994.9904512
52174,48995.0933248
52178,48995.1965568
52288,48998.0115584
52292,48998.11392
52295,48998.1906688
52299,48998.2932352
52303,48998.3958528
52645,49007.1513472
52649,49007.2537856
52653,49007.3561856
52657,49007.4589568
52661,49007.5614464
52665,49007.6634112
54372,49051.3660928
54412,49052.3905024
54416,49052.494336
54420,49052.5954688
54424,49052.69728
55921,49091.0247808
55925,49091.125824
55987,49092.7131392
55991,49092.815936
55995,49092.9183616
56112,49095.913408
56115,49095.9904768
56119,49096.0926464
56123,49096.1950208
56127,49096.2978176
56207,49098.3455744
56210,49098.4224768
56214,49098.526528
56218,49098.6272
56222,49098.7296
56226,49098.8320128
58336,49152.8525312
58391,49154.2611584
58395,49154.3652096
58399,49154.5014016
58403,49154.5675648
60001,49195.4797824
60040,49196.478144
60044,49196.5804288
60048,49196.683584
60052,49196.7856
63059,49273.7704704
63100,49274.8204032
63104,49274.922752
63108,49275.024832
63112,49275.1274752
66641,49365.4765824
66645,49365.5789696
66685,49366.6030464
66689,49366.705472
66692,49366.7825152
66805,49369.6755968
66808,49369.752128
66812,49369.8545664
66816,49369.9574016
66820,49370.0593536
66882,49371.646592
66886,49371.7494656
66890,49371.8532096
66894,49371.9552128
66898,49372.0571136
66902,49372.159744
67933,49398.556864
67981,49399.7835008
67985,49399.8861312
