,Timestamp
76697,58539.13524
76737,58540.15756
76741,58540.25996
76745,58540.36241
76749,58540.46506
77627,58562.94473
77631,58563.0457
77677,58564.22344
77681,58564.32657
77685,58564.42824
77869,58569.13894
77873,58569.24138
77877,58569.34408
77881,58569.44777
77885,58569.54857
77927,58570.62391
77931,58570.72687
77935,58570.82876
77939,58570.9311
77943,58571.03551
77947,58571.13612
80399,58633.91196
80403,58634.01551
80456,58635.37275
80460,58635.47471
80464,58635.57729
80567,58638.21324
80571,58638.31537
80575,58638.4182
80578,58638.49656
80582,58638.59704
80956,58648.17217
80960,58648.27528
80964,58648.37759
80968,58648.48029
80972,58648.58185
80976,58648.68417
81668,58666.40233
81719,58667.70646
81723,58667.80882
81727,58667.91133
81731,58668.0137
82677,58692.23427
82681,58692.3355
82731,58693.61608
82735,58693.72056
82739,58693.82039
82842,58696.45751
82846,58696.55981
82850,58696.66286
82854,58696.76495
82858,58696.86743
83694,58718.27027
83698,58718.3727
83702,58718.47506
83706,58718.5776
83710,58718.68024
83714,58718.78237
84249,58732.47941
84253,58732.58173
84303,58733.86186
84307,58733.96424
84311,58734.06664
84414,58736.70484
84418,58736.80608
84422,58736.90949
84426,58737.01089
84430,58737.11334
87364,58812.2298
87368,58812.33193
87372,58812.43416
87376,58812.53655
87380,58812.63898
87384,58812.74138
87608,58818.47616
87648,58819.50029
87651,58819.57715
87655,58819.67959
87659,58819.78257
99871,59132.43281
99922,59133.73841
99925,59133.81527
99929,59133.91835
99933,59134.02135
100702,59153.70792
100749,59154.91277
100753,59155.01376
100756,59155.09132
100760,59155.19483
102346,59195.7978
102386,59196.82162
102390,59196.92436
102394,59197.02784
102398,59197.12878
103056,59213.97644
103097,59215.02492
103101,59215.1286
103105,59215.22938
103109,59215.33183
107073,59316.81783
107113,59317.84265
107117,59317.94676
107121,59318.04829
107125,59318.14918
107925,59338.63228
108003,59340.62765
108007,59340.73024
108011,59340.83635
108015,59340.93563
110044,59392.88156
110048,59392.9838
110099,59394.28964
110103,59394.39203
110107,59394.49548
110210,59397.13115
110214,59397.23348
110218,59397.33594
110222,59397.44018
110226,59397.54079
110821,59412.77414
110825,59412.87636
110829,59412.97891
110833,59413.0821
110836,59413.15796
110840,59413.2603
111439,59428.59587
111503,59430.23474
111507,59430.33924
111511,59430.43985
111515,59430.54385
112636,59459.24134
112676,59460.26552
112680,59460.36786
112684,59460.47031
112688,59460.57312
113110,59471.37704
113149,59472.3755
113153,59472.47759
113157,59472.58028
113161,59472.68242
114665,59511.18911
114711,59512.36543
114715,59512.46796
114719,59512.57272
114723,59512.67261
121969,59698.18611
122009,59699.20828
122012,59699.28573
122016,59699.38817
122020,59699.49105
123201,59729.7258
123249,59730.95473
123253,59731.05724
123257,59731.15958
123261,59731.26194
124201,59755.32774
124204,59755.40494
124248,59756.53102
124252,59756.63485
124256,59756.73594
124359,59759.37326
124363,59759.47524
124367,59759.57791
124371,59759.68006
124375,59759.78246
124641,59766.59251
124645,59766.69501
124649,59766.79904
124653,59766.89978
124657,59767.00326
124661,59767.10621
124956,59774.65745
125002,59775.83517
125006,59775.93748
125010,59776.03964
125014,59776.14211
125565,59790.24927
125612,59791.45258
125615,59791.52887
125619,59791.63164
125623,59791.73366
127074,59828.88447
127078,59828.98505
127122,59830.11186
127126,59830.21363
127130,59830.31574
127233,59832.95274
127237,59833.05517
127241,59833.15788
127244,59833.23474
127248,59833.33677
129306,59886.02657
129310,59886.12823
129314,59886.23036
129318,59886.33298
129322,59886.43551
129326,59886.53992
130116,59906.76361
130169,59908.12178
130173,59908.22308
130177,59908.32498
130181,59908.42834
131053,59930.75242
131128,59932.674
131131,59932.75007
131135,59932.85157
131139,59932.95387
131816,59950.28636
131856,59951.31048
131860,59951.41334
131864,59951.51542
131868,59951.61879
132544,59968.92457
132588,59970.05107
132592,59970.15343
132596,59970.25586
132600,59970.35827
134104,60008.86358
134158,60010.24604
134161,60010.32291
134165,60010.42574
134169,60010.52774
134603,60021.63899
134657,60023.02212
134661,60023.12388
134664,60023.20078
134668,60023.30324
135125,60035.00312
135129,60035.10563
135177,60036.33443
135181,60036.43866
135185,60036.53944
135289,60039.20216
135293,60039.30441
135297,60039.40716
135301,60039.51072
135305,60039.61199
135383,60041.6102
135387,60041.71084
135390,60041.78804
135394,60041.89068
135398,60041.99318
135402,60042.09487
135704,60049.82715
135708,60049.92906
135750,60051.00468
135754,60051.10689
135757,60051.18536
135861,60053.84617
135864,60053.92328
135868,60054.0278
135872,60054.1278
135876,60054.23021
135900,60054.84499
135904,60054.9471
135908,60055.04946
135912,60055.15201
135916,60055.25441
135920,60055.35724
136159,60061.47592
136208,60062.73062
136212,60062.83244
136216,60062.93522
136220,60063.03886
136752,60076.65754
136799,60077.86116
136802,60077.93908
136806,60078.03999
136810,60078.14246
138885,60131.26665
138889,60131.36913
138929,60132.39363
138932,60132.4697
138936,60132.5721
139119,60137.25812
139123,60137.36289
139127,60137.46204
139131,60137.56503
139134,60137.64229
142112,60213.88383
142116,60213.9862
142120,60214.08858
142124,60214.1913
142128,60214.29344
142132,60214.3969
142450,60222.53727
142491,60223.58688
142495,60223.68932
142499,60223.79203
142503,60223.89455
143864,60258.73838
143914,60260.01846
143918,60260.12161
143922,60260.22332
143926,60260.32602
145030,60288.59037
145077,60289.7935
145081,60289.89623
145085,60289.99871
145089,60290.10083
146586,60328.42683
146637,60329.7329
146641,60329.83532
146645,60329.93827
146649,60330.03973
147585,60354.00344
147637,60355.33445
147641,60355.43685
147645,60355.53943
147649,60355.64174
150129,60419.13475
150179,60420.4153
150182,60420.49142
150186,60420.59405
150190,60420.6969
150618,60431.65389
150669,60432.95942
150673,60433.06188
150677,60433.16504
150681,60433.26688
151939,60465.47396
151984,60466.62746
151988,60466.72841
151992,60466.83077
151996,60466.93416
153505,60505.56652
153551,60506.74431
153555,60506.84682
153559,60506.94945
153563,60507.05187
154759,60537.67137
154763,60537.77427
154802,60538.77225
154806,60538.87576
154810,60538.97708
154993,60543.66253
154997,60543.7646
155001,60543.86781
155005,60543.9696
155009,60544.07542
155114,60546.76045
155118,60546.86246
155122,60546.96486
155126,60547.06851
155130,60547.16996
155134,60547.27203
156273,60576.43475
156276,60576.50944
156353,60578.48093
156357,60578.5834
156361,60578.68582
156466,60581.37377
156470,60581.47668
156474,60581.58068
156478,60581.68105
156481,60581.75826
157260,60601.70168
157264,60601.80448
157268,60601.90651
157272,60602.00891
157276,60602.11142
157280,60602.21487
159121,60649.34826
159163,60650.42284
159167,60650.52475
159171,60650.627
159175,60650.73116
160003,60671.92778
160044,60672.9781
160048,60673.08129
160052,60673.18226
160055,60673.26062
161082,60699.55268
161122,60700.57656
161126,60700.67886
161130,60700.7819
161133,60700.85816
162933,60746.94166
162974,60747.99142
162978,60748.09416
162982,60748.19589
162986,60748.2983
163641,60765.07037
163701,60766.60416
163705,60766.70612
163709,60766.8089
163712,60766.88694
164163,60778.43187
164202,60779.43089
164206,60779.53286
164210,60779.63502
164214,60779.73798
165920,60823.41457
165966,60824.59242
165970,60824.69509
165974,60824.7968
165978,60824.89917
166872,60847.7873
166948,60849.73371
166952,60849.83549
166956,60849.9382
166960,60850.04045
167958,60875.59117
167961,60875.66947
168007,60876.84553
168011,60876.94825
168015,60877.05103
168118,60879.68731
168122,60879.79031
168126,60879.89248
168130,60879.99538
168134,60880.09779
168160,60880.76262
168163,60880.83986
168167,60880.94184
168171,60881.04442
168175,60881.14675
168179,60881.24902
