MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
2/17/2023 11:05:53,1.17.0,20,80,4.11,nan,30,Left,Right,1,0,0,0,nan,nan,0.13
2/17/2023 11:11:49,1.17.0,20,80,4.11,nan,30,Left,Right,2,0,0,0,nan,nan,0.00
2/17/2023 11:12:20,1.17.0,20,80,4.11,nan,30,Right,Left,2,1,0,0,nan,nan,0.00
2/17/2023 11:12:47,1.17.0,20,80,4.10,nan,30,Left,Right,3,1,0,0,nan,nan,0.00
2/17/2023 11:13:23,1.17.0,20,80,4.11,nan,30,Right,Left,3,2,0,0,nan,nan,0.00
2/17/2023 11:13:29,1.17.0,20,80,4.10,2,30,Pellet,Left,3,2,1,0,0.63,nan,nan
2/17/2023 11:15:02,1.17.0,20,80,4.11,nan,30,Right,Left,3,3,1,1,nan,nan,0.00
2/17/2023 11:15:06,1.17.0,20,80,4.10,2,30,Pellet,Left,3,3,2,1,0.50,96,nan
2/17/2023 11:16:16,1.17.0,20,80,4.11,nan,30,Right,Left,3,4,2,2,nan,nan,0.00
2/17/2023 11:16:20,1.17.0,20,80,4.11,1,30,Pellet,Left,3,4,3,2,1.20,75,nan
2/17/2023 11:17:46,1.17.0,20,80,4.11,nan,30,Right,Left,3,5,3,3,nan,nan,0.00
2/17/2023 11:17:51,1.17.0,20,80,4.11,1,30,Pellet,Left,3,5,4,3,1.95,91,nan
2/17/2023 11:19:28,1.17.0,20,80,4.11,nan,30,Right,Left,3,6,4,4,nan,nan,0.00
2/17/2023 11:19:34,1.17.0,20,80,4.11,1,30,Pellet,Left,3,6,5,4,2.78,103,nan
2/17/2023 11:20:19,1.17.0,20,80,4.11,nan,30,Left,Right,4,6,5,5,nan,nan,0.00
2/17/2023 11:27:18,1.17.0,20,80,4.11,nan,30,Right,Left,4,7,5,5,nan,nan,0.00
2/17/2023 11:27:26,1.17.0,20,80,4.10,1,30,Pellet,Left,4,7,6,5,5.38,472,nan
2/17/2023 11:28:30,1.17.0,20,80,4.10,nan,30,Left,Right,5,7,6,6,nan,nan,0.00
2/17/2023 11:32:29,1.17.0,20,80,4.11,nan,30,Right,Left,5,8,6,6,nan,nan,0.00
2/17/2023 11:32:34,1.17.0,20,80,4.10,1,30,Pellet,Left,5,8,7,6,2.02,308,nan
2/17/2023 11:33:29,1.17.0,20,80,4.11,nan,30,Left,Right,6,8,7,7,nan,nan,0.00
2/17/2023 11:37:43,1.17.0,20,80,4.10,nan,30,Left,Right,7,8,7,7,nan,nan,0.00
2/17/2023 11:38:07,1.17.0,20,80,4.10,nan,30,Right,Left,7,9,7,7,nan,nan,0.00
2/17/2023 11:38:11,1.17.0,20,80,4.10,1,30,Pellet,Left,7,9,8,7,0.75,337,nan
2/17/2023 11:41:27,1.17.0,20,80,4.10,nan,30,Right,Left,7,10,8,8,nan,nan,0.00
2/17/2023 11:42:23,1.17.0,20,80,4.11,nan,30,Left,Right,8,10,8,8,nan,nan,0.00
2/17/2023 11:42:33,1.17.0,20,80,4.11,nan,30,LeftinTimeOut,Right,8,10,8,8,nan,nan,nan
2/17/2023 11:45:30,1.17.0,20,80,4.11,nan,30,Right,Left,8,11,8,8,nan,nan,0.00
2/17/2023 11:47:33,1.17.0,20,80,4.10,nan,30,Right,Left,8,12,8,8,nan,nan,0.00
2/17/2023 11:47:37,1.17.0,20,80,4.10,1,30,Pellet,Left,8,12,9,8,0.82,566,nan
2/17/2023 11:48:35,1.17.0,20,80,4.10,nan,30,Right,Left,8,13,9,9,nan,nan,0.00
2/17/2023 11:48:38,1.17.0,20,80,4.10,1,30,Pellet,Left,8,13,10,9,0.63,61,nan
2/17/2023 11:49:30,1.17.0,20,80,4.10,nan,30,Left,Right,9,13,10,10,nan,nan,0.00
2/17/2023 12:00:26,1.17.0,20,80,4.10,nan,30,Left,Right,10,13,10,10,nan,nan,0.00
2/17/2023 14:58:47,1.17.0,20,80,4.09,nan,30,Left,Right,11,13,10,10,nan,nan,0.00
2/17/2023 14:58:51,1.17.0,20,80,4.09,1,30,Pellet,Right,11,13,11,10,0.82,11413,nan
2/17/2023 14:59:12,1.17.0,20,80,4.09,nan,30,Left,Right,12,13,11,11,nan,nan,0.02
2/17/2023 14:59:16,1.17.0,20,80,4.09,nan,30,LeftinTimeOut,Right,12,13,11,11,nan,nan,nan
2/17/2023 15:46:02,1.17.0,20,80,4.08,nan,30,Left,Right,13,13,11,11,nan,nan,0.00
2/17/2023 15:46:34,1.17.0,20,80,4.08,nan,30,Left,Right,14,13,11,11,nan,nan,0.00
2/17/2023 15:52:01,1.17.0,20,80,4.09,nan,30,Right,Left,14,14,11,11,nan,nan,0.32
2/17/2023 15:52:05,1.17.0,20,80,4.09,1,30,Pellet,Left,14,14,12,11,0.75,3194,nan
2/17/2023 15:52:42,1.17.0,20,80,4.09,nan,30,Left,Right,15,14,12,12,nan,nan,0.00
2/17/2023 15:52:54,1.17.0,20,80,4.09,nan,30,LeftinTimeOut,Right,15,14,12,12,nan,nan,nan
2/17/2023 15:53:09,1.17.0,20,80,4.09,nan,30,Left,Right,16,14,12,12,nan,nan,0.31
2/17/2023 15:53:14,1.17.0,20,80,4.08,nan,30,LeftinTimeOut,Right,16,14,12,12,nan,nan,nan
2/17/2023 15:53:20,1.17.0,20,80,4.08,nan,30,LeftinTimeOut,Right,16,14,12,12,nan,nan,nan
2/17/2023 15:53:21,1.17.0,20,80,4.09,nan,30,LeftinTimeOut,Right,16,14,12,12,nan,nan,nan
2/17/2023 15:53:22,1.17.0,20,80,4.09,nan,30,LeftinTimeOut,Right,16,14,12,12,nan,nan,nan
2/17/2023 15:53:55,1.17.0,20,80,4.09,nan,30,Right,Left,16,15,12,12,nan,nan,0.00
2/17/2023 15:53:58,1.17.0,20,80,4.08,1,30,Pellet,Left,16,15,13,12,0.63,113,nan
2/17/2023 15:54:41,1.17.0,20,80,4.08,nan,30,Left,Right,17,15,13,13,nan,nan,0.00
2/17/2023 15:54:46,1.17.0,20,80,4.09,nan,30,RightinTimeout,Right,17,15,13,13,nan,nan,0.09
2/17/2023 15:54:56,1.17.0,20,80,4.09,nan,30,RightinTimeout,Right,17,15,13,13,nan,nan,0.42
2/17/2023 15:56:29,1.17.0,20,80,4.08,nan,30,Left,Right,18,15,13,13,nan,nan,0.00
2/17/2023 15:56:33,1.17.0,20,80,4.08,2,30,Pellet,Right,18,15,14,13,0.25,154,nan
2/17/2023 15:57:22,1.17.0,20,80,4.08,nan,30,Left,Right,19,15,14,14,nan,nan,0.00
2/17/2023 15:57:26,1.17.0,20,80,4.08,1,30,Pellet,Right,19,15,15,14,0.44,54,nan
2/17/2023 15:57:56,1.17.0,20,80,4.08,nan,30,Left,Right,20,15,15,15,nan,nan,0.00
2/17/2023 16:52:07,1.17.0,20,80,4.08,nan,30,Left,Right,21,15,15,15,nan,nan,0.00
2/17/2023 16:52:43,1.17.0,20,80,4.08,nan,30,Left,Right,22,15,15,15,nan,nan,0.00
2/17/2023 17:53:43,1.17.0,20,80,4.07,nan,30,Left,Right,23,15,15,15,nan,nan,0.00
2/17/2023 18:03:47,1.17.0,20,80,4.08,nan,30,Right,Left,23,16,15,15,nan,nan,0.23
2/17/2023 18:03:52,1.17.0,20,80,4.08,1,30,Pellet,Left,23,16,16,15,2.65,7586,nan
2/17/2023 18:04:46,1.17.0,20,80,4.07,nan,30,Right,Left,23,17,16,16,nan,nan,0.00
2/17/2023 18:04:50,1.17.0,20,80,4.07,1,30,Pellet,Left,23,17,17,16,1.07,58,nan
2/17/2023 18:06:07,1.17.0,20,80,4.07,nan,30,Left,Right,24,17,17,17,nan,nan,0.00
2/17/2023 18:06:35,1.17.0,20,80,4.07,nan,30,Right,Left,24,18,17,17,nan,nan,0.00
2/17/2023 18:06:40,1.17.0,20,80,4.07,1,30,Pellet,Left,24,18,18,17,2.21,110,nan
2/17/2023 18:47:21,1.17.0,20,80,4.07,nan,30,Right,Left,24,19,18,18,nan,nan,0.02
2/17/2023 18:55:35,1.17.0,20,80,4.07,1,30,Pellet,Left,24,19,19,18,Timed_out,2935,nan
2/17/2023 19:07:38,1.17.0,20,80,4.07,nan,30,Right,Left,24,20,19,19,nan,nan,0.00
2/17/2023 19:07:47,1.17.0,20,80,4.07,1,30,Pellet,Left,24,20,20,19,5.95,732,nan
2/17/2023 19:08:07,1.17.0,20,80,4.07,nan,30,Left,Right,25,20,20,20,nan,nan,0.00
2/17/2023 19:08:19,1.17.0,20,80,4.07,1,30,Pellet,Right,25,20,21,20,8.81,32,nan
2/17/2023 19:08:40,1.17.0,20,80,4.07,nan,30,Right,Left,25,21,21,21,nan,nan,0.00
2/17/2023 19:09:25,1.17.0,20,80,4.07,1,30,Pellet,Left,25,21,22,21,41.94,65,nan
2/17/2023 19:11:11,1.17.0,20,80,4.07,nan,30,Right,Left,25,22,22,22,nan,nan,0.00
