,Timestamp
85741,71689.49065
85782,71690.54029
85786,71690.64302
85790,71690.7467
85893,71693.38214
85897,71693.48554
85901,71693.58725
85905,71693.69128
85908,71693.76621
86145,71699.834
86149,71699.93658
86153,71700.03866
86157,71700.14099
86161,71700.24344
86165,71700.34583
86712,71714.35154
86753,71715.4
86757,71715.50221
86760,71715.57937
86866,71718.29286
86870,71718.39524
86873,71718.47214
86877,71718.57446
86881,71718.67692
87025,71722.36355
87029,71722.46685
87033,71722.56842
87037,71722.67113
87041,71722.77313
87045,71722.87562
87667,71738.80001
87707,71739.8241
87711,71739.92653
87715,71740.0293
87820,71742.71868
87824,71742.82042
87828,71742.92227
87832,71743.02432
87836,71743.1278
88171,71751.70388
88175,71751.80582
88179,71751.90874
88182,71751.98505
88186,71752.088
88190,71752.18985
88993,71772.74825
89033,71773.77285
89037,71773.8753
89041,71773.97756
89146,71776.66552
89150,71776.76968
89153,71776.84465
89157,71776.94702
89161,71777.04931
89719,71791.33691
89723,71791.43766
89727,71791.54008
89731,71791.64244
89735,71791.74487
89739,71791.84737
95616,72022.30696
95657,72023.35694
95661,72023.4598
95664,72023.53595
95769,72026.22433
95772,72026.30098
95776,72026.40332
95780,72026.50611
95784,72026.60959
95898,72029.52703
95901,72029.60352
95905,72029.70593
95909,72029.80836
95913,72029.91076
95917,72030.01315
98782,72103.36276
98823,72104.41244
98827,72104.51489
98831,72104.61756
98931,72107.17765
98935,72107.27992
98939,72107.38228
98943,72107.48466
98947,72107.58706
99775,72128.78551
99779,72128.88896
99783,72128.99037
99787,72129.09354
99791,72129.19516
99795,72129.29848
100857,72296.5071
100898,72297.55756
100902,72297.65951
100906,72297.76189
101089,72302.44692
101093,72302.55043
101097,72302.65171
101101,72302.75401
101105,72302.8564
101170,72304.52147
101174,72304.62296
101178,72304.72563
101182,72304.82789
101186,72304.93097
101190,72305.03258
103453,72432.98606
103494,72434.03608
103498,72434.13896
103502,72434.24061
103690,72439.055
103694,72439.15615
103698,72439.25894
103702,72439.3625
103706,72439.46445
103880,72443.91816
103884,72444.02054
103888,72444.12397
103892,72444.22618
103895,72444.30232
103899,72444.40457
104726,72465.57747
104768,72466.65399
104772,72466.75512
104776,72466.85994
104879,72469.49491
104882,72469.57147
104886,72469.67377
104890,72469.77614
104894,72469.87873
105106,72475.30612
105110,72475.40982
105113,72475.48554
105117,72475.58807
105121,72475.69039
105125,72475.79295
105652,72489.28483
105694,72490.36005
105698,72490.46277
105702,72490.56668
105810,72493.33033
105814,72493.43241
105818,72493.53472
105821,72493.61155
105825,72493.71396
106465,72510.10052
106469,72510.20163
106473,72510.30403
106477,72510.40641
106481,72510.50916
106485,72510.61176
106737,72517.06445
106777,72518.08969
106782,72518.21503
106785,72518.29179
106885,72520.853
106889,72520.95476
106893,72521.05683
106896,72521.1366
106900,72521.23604
107900,72546.83921
107904,72546.94053
107908,72547.0431
107912,72547.14703
107916,72547.24762
107920,72547.35005
115195,72883.60668
115199,72883.71017
115202,72883.7855
115206,72883.88787
115210,72883.99028
115214,72884.093
119359,72990.21313
119363,72990.31699
119405,72991.3918
119408,72991.46831
119412,72991.56977
119416,72991.67212
121299,73139.95555
121341,73141.03008
121345,73141.13262
121349,73141.23517
121451,73143.84614
121455,73143.94871
121459,73144.05098
121463,73144.15341
121467,73144.2566
123941,73207.59505
123945,73207.69745
123949,73207.80054
123953,73207.90226
123957,73208.0049
123961,73208.10748
127184,73290.62218
127231,73291.82651
127235,73291.92788
127239,73292.03035
127343,73294.6929
127347,73294.79532
127351,73294.90095
127355,73295.00015
127359,73295.10286
127677,73303.24434
127681,73303.34739
127685,73303.44922
127689,73303.55133
127692,73303.62812
127696,73303.73041
128933,73335.40122
128981,73336.62954
128985,73336.73274
128989,73336.83517
129173,73341.54477
129177,73341.64692
129181,73341.74936
129185,73341.85172
129188,73341.92873
129614,73352.83501
129617,73352.91215
129621,73353.01582
129625,73353.11662
129629,73353.21994
129633,73353.32239
131421,73399.09774
131462,73400.14748
131466,73400.24983
131470,73400.35254
131655,73405.08859
131659,73405.19107
131663,73405.29361
131666,73405.37119
131670,73405.47274
132041,73414.97128
132045,73415.07479
132048,73415.1513
132052,73415.25266
132056,73415.35496
132060,73415.45737
133403,73449.84081
133445,73450.91615
133449,73451.01855
133453,73451.12097
133554,73453.70682
133558,73453.80927
133562,73453.91154
133566,73454.01394
133570,73454.1164
133624,73455.5003
133628,73455.60131
133632,73455.70405
133636,73455.80612
133639,73455.883
133643,73455.98529
139344,73601.94221
139387,73603.04298
139391,73603.14757
139395,73603.248
139499,73605.91104
139503,73606.01279
139507,73606.11542
139510,73606.192
139514,73606.2944
140170,73623.08933
140174,73623.19174
140177,73623.26934
140181,73623.37094
140185,73623.47368
140189,73623.5758
143342,73829.29486
143383,73830.34454
143387,73830.44696
143390,73830.52381
143575,73835.26034
143579,73835.36253
143583,73835.46504
143586,73835.5426
143590,73835.64452
143701,73838.48614
143705,73838.58904
143709,73838.69105
143713,73838.79327
143717,73838.8969
143720,73838.97313
144673,73863.37171
144716,73864.47308
144720,73864.57469
144724,73864.67683
144908,73869.38756
144911,73869.46534
144915,73869.56675
144919,73869.66949
144923,73869.77274
144960,73870.7189
144964,73870.82129
144968,73870.92369
144972,73871.02634
144975,73871.1044
144980,73871.23121
150993,74025.17592
151036,74026.27651
151040,74026.37891
151044,74026.48123
151231,74031.26892
151235,74031.3716
151239,74031.47378
151243,74031.57619
151247,74031.67845
152414,74061.55992
152418,74061.65832
152422,74061.76072
152426,74061.86323
152430,74061.96558
152434,74062.06796
152820,74061.55992
152824,74061.65832
152828,74061.76072
152832,74061.86323
152836,74061.96558
152840,74062.06796
