MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
6/30/2023 16:51:25,1.17.0,20,80,3.85,nan,30,Right,Left,0,1,0,0,nan,nan,0.00
6/30/2023 16:51:29,1.17.0,20,80,3.85,1,30,Pellet,Left,0,1,1,0,1.03,nan,nan
6/30/2023 16:51:48,1.17.0,20,80,3.85,nan,30,Left,Right,1,1,1,1,nan,nan,0.00
6/30/2023 16:52:22,1.17.0,20,80,3.85,nan,30,Right,Left,1,2,1,1,nan,nan,0.00
6/30/2023 16:52:25,1.17.0,20,80,3.85,2,30,Pellet,Left,1,2,2,1,0.12,56,nan
6/30/2023 16:52:36,1.17.0,20,80,3.85,nan,30,Left,Right,2,2,2,2,nan,nan,0.00
6/30/2023 16:53:08,1.17.0,20,80,3.85,nan,30,Left,Right,3,2,2,2,nan,nan,0.00
6/30/2023 16:53:11,1.17.0,20,80,3.85,nan,30,RightinTimeout,Right,3,2,2,2,nan,nan,0.27
6/30/2023 16:53:18,1.17.0,20,80,3.85,nan,30,LeftinTimeOut,Right,3,2,2,2,nan,nan,nan
6/30/2023 16:58:26,1.17.0,20,80,3.85,nan,30,Right,Left,3,3,2,2,nan,nan,0.00
6/30/2023 16:58:29,1.17.0,20,80,3.85,1,30,Pellet,Left,3,3,3,2,0.24,364,nan
6/30/2023 16:58:53,1.17.0,20,80,3.85,nan,30,Left,Right,4,3,3,3,nan,nan,0.00
6/30/2023 16:58:57,1.17.0,20,80,3.85,nan,30,LeftinTimeOut,Right,4,3,3,3,nan,nan,nan
6/30/2023 16:59:35,1.17.0,20,80,3.85,nan,30,Right,Left,4,4,3,3,nan,nan,0.00
6/30/2023 16:59:42,1.17.0,20,80,3.85,nan,30,LeftinTimeOut,Left,4,4,3,3,nan,nan,nan
6/30/2023 16:59:50,1.17.0,20,80,3.85,nan,30,RightinTimeout,Left,4,4,3,3,nan,nan,0.06
6/30/2023 17:00:13,1.17.0,20,80,3.85,nan,30,Right,Left,4,5,3,3,nan,nan,0.00
6/30/2023 17:00:18,1.17.0,20,80,3.85,2,30,Pellet,Left,4,5,4,3,0.06,109,nan
6/30/2023 17:00:42,1.17.0,20,80,3.85,nan,30,Right,Left,4,6,4,4,nan,nan,0.00
6/30/2023 17:00:45,1.17.0,20,80,3.85,1,30,Pellet,Left,4,6,5,4,0.06,27,nan
6/30/2023 17:01:09,1.17.0,20,80,3.85,nan,30,Right,Left,4,7,5,5,nan,nan,0.00
