MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
9/25/2023 19:34:29,1.17.0,Bandit,2,3.98,nan,30,80,20,Right,Left,0,1,0,0,nan,nan,0.00
9/25/2023 19:34:54,1.17.0,Bandit,2,3.98,nan,30,80,20,Right,Left,0,2,0,0,nan,nan,0.00
9/25/2023 19:35:13,1.17.0,Bandit,2,3.99,nan,30,80,20,Right,Left,0,3,0,0,nan,nan,0.11
9/25/2023 19:35:55,1.17.0,Bandit,2,3.98,nan,30,80,20,Right,Left,0,4,0,0,nan,nan,0.00
9/25/2023 19:38:35,1.17.0,Bandit,2,3.98,nan,30,80,20,Left,Left,1,4,0,0,nan,nan,0.03
9/25/2023 19:39:43,1.17.0,Bandit,2,3.98,nan,30,80,20,LeftWithPellet,Left,1,4,0,0,nan,nan,0.07
9/25/2023 19:40:40,1.17.0,Bandit,2,3.98,1,30,80,20,Pellet,Left,1,4,1,0,Timed_out,nan,nan
9/25/2023 19:43:19,1.17.0,Bandit,2,3.98,nan,30,80,20,Right,Left,1,5,1,1,nan,nan,0.17
9/25/2023 19:43:27,1.17.0,Bandit,2,3.98,nan,30,80,20,RightinTimeout,Left,1,5,1,1,nan,nan,0.00
9/25/2023 19:43:27,1.17.0,Bandit,2,3.99,nan,30,80,20,RightinTimeout,Left,1,5,1,1,nan,nan,0.00
9/25/2023 19:43:29,1.17.0,Bandit,2,3.98,nan,30,80,20,RightinTimeout,Left,1,5,1,1,nan,nan,0.00
9/25/2023 19:43:30,1.17.0,Bandit,2,3.98,nan,30,80,20,RightinTimeout,Left,1,5,1,1,nan,nan,0.00
9/25/2023 19:43:30,1.17.0,Bandit,2,3.98,nan,30,80,20,RightinTimeout,Left,1,5,1,1,nan,nan,0.00
9/25/2023 19:43:55,1.17.0,Bandit,2,3.98,nan,30,80,20,Right,Left,1,6,1,1,nan,nan,0.00
9/25/2023 19:43:58,1.17.0,Bandit,2,3.98,nan,30,80,20,RightinTimeout,Left,1,6,1,1,nan,nan,0.00
9/25/2023 19:43:59,1.17.0,Bandit,2,3.98,nan,30,80,20,RightinTimeout,Left,1,6,1,1,nan,nan,0.00
9/25/2023 19:44:28,1.17.0,Bandit,2,3.98,nan,30,80,20,Left,Left,2,6,1,1,nan,nan,0.15
9/25/2023 19:44:37,1.17.0,Bandit,2,3.99,2,30,80,20,Pellet,Left,2,6,2,1,4.77,237,nan
9/25/2023 19:44:47,1.17.0,Bandit,2,3.98,nan,30,80,20,Left,Left,3,6,2,2,nan,nan,0.02
9/25/2023 19:45:50,1.17.0,Bandit,2,3.98,1,30,80,20,Pellet,Left,3,6,3,2,58.10,72,nan
9/25/2023 19:46:13,1.17.0,Bandit,2,3.99,nan,30,80,20,Left,Left,4,6,3,3,nan,nan,0.00
9/25/2023 19:46:21,1.17.0,Bandit,2,3.98,1,30,80,20,Pellet,Left,4,6,4,3,4.01,32,nan
9/25/2023 19:46:29,1.17.0,Bandit,2,3.98,nan,30,80,20,Left,Left,5,6,4,4,nan,nan,0.00
9/25/2023 19:47:45,1.17.0,Bandit,2,3.98,nan,30,80,20,Right,Left,5,7,4,4,nan,nan,0.00
9/25/2023 19:48:08,1.17.0,Bandit,2,3.98,nan,30,80,20,Right,Left,5,8,4,4,nan,nan,0.00
9/25/2023 19:48:31,1.17.0,Bandit,2,3.98,nan,30,80,20,Right,Left,5,9,4,4,nan,nan,0.06
9/25/2023 19:49:20,1.17.0,Bandit,2,3.98,nan,30,80,20,Right,Left,5,10,4,4,nan,nan,0.04
9/25/2023 19:49:28,1.17.0,Bandit,2,3.98,1,30,80,20,Pellet,Left,5,10,5,4,5.85,186,nan
9/25/2023 19:49:29,1.17.0,Bandit,2,3.98,nan,30,80,20,Left,Left,6,10,5,5,nan,nan,0.00
9/25/2023 19:49:38,1.17.0,Bandit,2,3.98,1,30,80,20,Pellet,Left,6,10,6,5,4.65,11,nan
9/25/2023 19:50:11,1.17.0,Bandit,2,3.98,nan,30,80,20,Right,Left,6,11,6,6,nan,nan,0.13
9/25/2023 19:52:02,1.17.0,Bandit,2,3.98,nan,30,80,20,Right,Left,6,12,6,6,nan,nan,0.06
9/25/2023 19:52:06,1.17.0,Bandit,2,3.98,nan,30,80,20,RightinTimeout,Left,6,12,6,6,nan,nan,0.00
9/25/2023 19:52:06,1.17.0,Bandit,2,3.98,nan,30,80,20,RightinTimeout,Left,6,12,6,6,nan,nan,0.00
9/25/2023 19:53:49,1.17.0,Bandit,2,3.98,nan,30,80,20,Left,Left,7,12,6,6,nan,nan,0.00
9/25/2023 19:53:56,1.17.0,Bandit,2,3.98,2,30,80,20,Pellet,Left,7,12,7,6,0.78,258,nan
9/25/2023 19:55:12,1.17.0,Bandit,2,3.98,nan,30,80,20,Right,Left,7,13,7,7,nan,nan,0.11
9/25/2023 19:55:17,1.17.0,Bandit,2,3.98,1,30,80,20,Pellet,Left,7,13,8,7,2.74,81,nan
9/25/2023 19:57:01,1.17.0,Bandit,2,3.98,nan,30,80,20,Right,Left,7,14,8,8,nan,nan,0.02
9/25/2023 19:58:13,1.17.0,Bandit,2,3.98,nan,30,80,20,Right,Left,7,15,8,8,nan,nan,0.00
9/25/2023 19:58:30,1.17.0,Bandit,2,3.98,nan,30,80,20,Right,Left,7,16,8,8,nan,nan,0.08
9/25/2023 19:59:50,1.17.0,Bandit,2,3.98,nan,30,80,20,Right,Left,7,17,8,8,nan,nan,0.05
9/25/2023 19:59:52,1.17.0,Bandit,2,3.98,nan,30,80,20,RightinTimeout,Left,7,17,8,8,nan,nan,0.00
9/25/2023 20:01:08,1.17.0,Bandit,2,3.98,nan,30,80,20,Right,Left,7,18,8,8,nan,nan,0.20
9/25/2023 20:01:17,1.17.0,Bandit,2,3.98,1,30,80,20,Pellet,Left,7,18,9,8,7.57,360,nan
9/25/2023 20:02:09,1.17.0,Bandit,2,3.98,nan,30,80,20,Right,Left,7,19,9,9,nan,nan,0.04
