MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
6/20/2023 10:34:47,1.17.0,20,80,3.96,nan,30,Right,Left,0,1,0,0,nan,nan,0.00
6/20/2023 10:35:00,1.17.0,20,80,3.96,3,30,Pellet,Left,0,1,1,0,6.98,nan,nan
6/20/2023 18:04:31,1.17.0,20,80,3.93,nan,30,Left,Right,1,1,1,1,nan,nan,0.00
6/20/2023 18:04:49,1.17.0,20,80,3.93,nan,30,Right,Left,1,2,1,1,nan,nan,0.00
6/20/2023 18:04:58,1.17.0,20,80,3.93,3,30,Pellet,Left,1,2,2,1,1.89,26999,nan
6/20/2023 18:05:22,1.17.0,20,80,3.93,nan,30,Right,Left,1,3,2,2,nan,nan,0.00
6/20/2023 18:05:25,1.17.0,20,80,3.93,1,30,Pellet,Left,1,3,3,2,0.67,27,nan
6/20/2023 18:05:42,1.17.0,20,80,3.93,nan,30,Right,Left,1,4,3,3,nan,nan,0.00
6/20/2023 18:05:46,1.17.0,20,80,3.93,1,30,Pellet,Left,1,4,4,3,0.97,21,nan
6/20/2023 18:06:16,1.17.0,20,80,3.93,nan,30,Right,Left,1,5,4,4,nan,nan,0.00
6/20/2023 18:06:19,1.17.0,20,80,3.87,1,30,Pellet,Left,1,5,5,4,0.06,33,nan
6/20/2023 18:06:33,1.17.0,20,80,3.93,nan,30,Right,Left,1,6,5,5,nan,nan,0.00
6/20/2023 18:06:36,1.17.0,20,80,3.93,1,30,Pellet,Left,1,6,6,5,0.48,17,nan
6/20/2023 18:07:31,1.17.0,20,80,3.93,nan,30,Right,Left,1,7,6,6,nan,nan,0.00
6/20/2023 18:07:37,1.17.0,20,80,3.93,1,30,Pellet,Left,1,7,7,6,2.75,60,nan
6/20/2023 18:07:53,1.17.0,20,80,3.93,nan,30,Left,Right,2,7,7,7,nan,nan,0.00
6/20/2023 18:07:59,1.17.0,20,80,3.93,nan,30,RightinTimeout,Right,2,7,7,7,nan,nan,0.10
6/20/2023 18:08:22,1.17.0,20,80,3.91,nan,30,Left,Right,3,7,7,7,nan,nan,0.00
6/20/2023 18:08:26,1.17.0,20,80,3.93,nan,30,RightinTimeout,Right,3,7,7,7,nan,nan,0.08
6/20/2023 18:09:15,1.17.0,20,80,3.93,nan,30,Right,Left,3,8,7,7,nan,nan,0.00
6/20/2023 18:09:18,1.17.0,20,80,3.93,1,30,Pellet,Left,3,8,8,7,0.61,102,nan
6/20/2023 18:09:58,1.17.0,20,80,3.93,nan,30,Left,Right,4,8,8,8,nan,nan,0.00
6/20/2023 18:10:02,1.17.0,20,80,3.93,nan,30,RightinTimeout,Right,4,8,8,8,nan,nan,0.22
6/20/2023 18:10:02,1.17.0,20,80,3.93,nan,30,RightinTimeout,Right,4,8,8,8,nan,nan,0.07
6/20/2023 18:10:36,1.17.0,20,80,3.93,nan,30,Right,Left,4,9,8,8,nan,nan,0.00
6/20/2023 18:10:40,1.17.0,20,80,3.93,1,30,Pellet,Left,4,9,9,8,0.91,82,nan
6/20/2023 18:11:57,1.17.0,20,80,3.93,nan,30,Left,Right,5,9,9,9,nan,nan,0.00
6/20/2023 18:12:01,1.17.0,20,80,3.93,1,30,Pellet,Right,5,9,10,9,0.61,81,nan
6/20/2023 18:12:37,1.17.0,20,80,3.93,nan,30,Left,Right,6,9,10,10,nan,nan,0.00
6/20/2023 18:12:44,1.17.0,20,80,3.93,nan,30,RightinTimeout,Right,6,9,10,10,nan,nan,0.02
6/20/2023 18:13:03,1.17.0,20,80,3.93,nan,30,Left,Right,7,9,10,10,nan,nan,0.09
6/20/2023 18:13:06,1.17.0,20,80,3.93,nan,30,RightinTimeout,Right,7,9,10,10,nan,nan,0.14
6/20/2023 18:13:35,1.17.0,20,80,3.93,nan,30,Right,Left,7,10,10,10,nan,nan,0.00
6/20/2023 18:13:38,1.17.0,20,80,3.93,1,30,Pellet,Left,7,10,11,10,0.12,97,nan
6/20/2023 18:14:09,1.17.0,20,80,3.93,nan,30,Left,Right,8,10,11,11,nan,nan,0.00
6/20/2023 18:14:13,1.17.0,20,80,3.93,nan,30,RightinTimeout,Right,8,10,11,11,nan,nan,0.08
6/20/2023 18:14:20,1.17.0,20,80,3.91,nan,30,LeftinTimeOut,Right,8,10,11,11,nan,nan,nan
6/20/2023 18:14:31,1.17.0,20,80,3.93,nan,30,Right,Left,8,11,11,11,nan,nan,0.00
6/20/2023 18:14:35,1.17.0,20,80,3.93,1,30,Pellet,Left,8,11,12,11,0.67,57,nan
6/20/2023 18:14:56,1.17.0,20,80,3.93,nan,30,Right,Left,8,12,12,12,nan,nan,0.00
6/20/2023 18:14:59,1.17.0,20,80,3.93,1,30,Pellet,Left,8,12,13,12,0.18,24,nan
6/20/2023 18:15:29,1.17.0,20,80,3.93,nan,30,Right,Left,8,13,13,13,nan,nan,0.00
6/20/2023 18:15:32,1.17.0,20,80,3.93,1,30,Pellet,Left,8,13,14,13,0.18,33,nan
6/20/2023 18:15:57,1.17.0,20,80,3.93,nan,30,Right,Left,8,14,14,14,nan,nan,0.00
6/20/2023 18:16:01,1.17.0,20,80,3.93,1,30,Pellet,Left,8,14,15,14,0.42,29,nan
6/20/2023 18:16:32,1.17.0,20,80,3.93,nan,30,Right,Left,8,15,15,15,nan,nan,0.00
6/20/2023 18:16:36,1.17.0,20,80,3.93,1,30,Pellet,Left,8,15,16,15,1.09,35,nan
6/20/2023 18:17:39,1.17.0,20,80,3.93,nan,30,Right,Left,8,16,16,16,nan,nan,0.00
6/20/2023 18:17:43,1.17.0,20,80,3.93,1,30,Pellet,Left,8,16,17,16,0.73,67,nan
6/20/2023 18:18:27,1.17.0,20,80,3.93,nan,30,Left,Right,9,16,17,17,nan,nan,0.00
6/20/2023 18:19:00,1.17.0,20,80,3.93,nan,30,Left,Right,10,16,17,17,nan,nan,0.00
6/20/2023 18:19:34,1.17.0,20,80,3.93,nan,30,Left,Right,11,16,17,17,nan,nan,0.00
6/20/2023 18:19:38,1.17.0,20,80,3.93,1,30,Pellet,Right,11,16,18,17,0.55,115,nan
6/20/2023 18:20:09,1.17.0,20,80,3.93,nan,30,Right,Left,11,17,18,18,nan,nan,0.00
6/20/2023 18:20:13,1.17.0,20,80,3.93,1,30,Pellet,Left,11,17,19,18,0.36,35,nan
6/20/2023 18:20:47,1.17.0,20,80,3.92,nan,30,Right,Left,11,18,19,19,nan,nan,0.00
6/20/2023 18:21:21,1.17.0,20,80,3.93,nan,30,Right,Left,11,19,19,19,nan,nan,0.00
6/20/2023 18:21:32,1.17.0,20,80,3.93,nan,30,RightinTimeout,Left,11,19,19,19,nan,nan,0.14
6/20/2023 18:22:11,1.17.0,20,80,3.93,nan,30,Left,Right,12,19,19,19,nan,nan,0.00
6/20/2023 18:22:17,1.17.0,20,80,3.93,nan,30,RightinTimeout,Right,12,19,19,19,nan,nan,0.05
6/20/2023 18:22:22,1.17.0,20,80,3.93,nan,30,LeftinTimeOut,Right,12,19,19,19,nan,nan,nan
6/20/2023 18:22:31,1.17.0,20,80,3.93,nan,30,LeftinTimeOut,Right,12,19,19,19,nan,nan,nan
6/20/2023 18:22:35,1.17.0,20,80,3.93,nan,30,LeftinTimeOut,Right,12,19,19,19,nan,nan,nan
6/20/2023 18:22:36,1.17.0,20,80,3.93,nan,30,LeftinTimeOut,Right,12,19,19,19,nan,nan,nan
6/20/2023 18:22:37,1.17.0,20,80,3.93,nan,30,LeftinTimeOut,Right,12,19,19,19,nan,nan,nan
6/20/2023 18:22:38,1.17.0,20,80,3.93,nan,30,LeftinTimeOut,Right,12,19,19,19,nan,nan,nan
6/20/2023 18:22:38,1.17.0,20,80,3.93,nan,30,LeftinTimeOut,Right,12,19,19,19,nan,nan,nan
