MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
11/12/2024 19:45:49,1.17.0,Bandit,10,3.85,nan,30,80,20,Right,Left,0,1,0,0,nan,nan,0.05
11/12/2024 19:45:57,1.17.0,Bandit,10,3.85,3,30,80,20,Pellet,Left,0,1,1,0,0.64,nan,nan
11/12/2024 19:46:18,1.17.0,Bandit,10,3.85,nan,30,80,20,Left,Left,1,1,1,1,nan,nan,0.03
11/12/2024 19:46:26,1.17.0,Bandit,10,3.85,2,30,80,20,Pellet,Left,1,1,2,1,3.33,29,nan
11/12/2024 19:46:49,1.17.0,Bandit,10,3.85,nan,30,80,20,Left,Left,2,1,2,2,nan,nan,0.22
11/12/2024 19:46:53,1.17.0,Bandit,10,3.85,1,30,80,20,Pellet,Left,2,1,3,2,0.64,27,nan
11/12/2024 19:47:26,1.17.0,Bandit,10,3.85,nan,30,80,20,Left,Left,3,1,3,3,nan,nan,0.31
11/12/2024 19:47:28,1.17.0,Bandit,10,3.85,nan,30,80,20,LeftinTimeOut,Left,3,1,3,3,nan,nan,nan
11/12/2024 19:47:30,1.17.0,Bandit,10,3.84,nan,30,80,20,RightinTimeout,Left,3,1,3,3,nan,nan,0.00
11/12/2024 19:47:41,1.17.0,Bandit,10,3.85,nan,30,80,20,Left,Left,4,1,3,3,nan,nan,0.07
11/12/2024 19:47:50,1.17.0,Bandit,10,3.85,2,30,80,20,Pellet,Left,4,1,4,3,3.21,57,nan
11/12/2024 19:48:09,1.17.0,Bandit,10,3.85,nan,30,80,20,Left,Left,5,1,4,4,nan,nan,0.23
11/12/2024 19:48:13,1.17.0,Bandit,10,3.85,1,30,80,20,Pellet,Left,5,1,5,4,0.46,23,nan
11/12/2024 19:48:22,1.17.0,Bandit,10,3.85,nan,30,80,20,Left,Left,6,1,5,5,nan,nan,0.05
11/12/2024 19:48:32,1.17.0,Bandit,10,3.85,2,30,80,20,Pellet,Left,6,1,6,5,4.56,19,nan
11/12/2024 19:49:17,1.17.0,Bandit,10,3.84,nan,30,80,20,Right,Left,6,2,6,6,nan,nan,0.35
11/12/2024 19:49:26,1.17.0,Bandit,10,3.85,2,30,80,20,Pellet,Left,6,2,7,6,4.13,54,nan
11/12/2024 19:50:58,1.17.0,Bandit,10,3.85,nan,30,80,20,Left,Left,7,2,7,7,nan,nan,0.19
11/12/2024 19:51:09,1.17.0,Bandit,10,3.85,2,30,80,20,Pellet,Left,7,2,8,7,5.30,103,nan
11/12/2024 19:51:37,1.17.0,Bandit,10,3.85,nan,30,80,20,Left,Left,8,2,8,8,nan,nan,0.13
11/12/2024 19:51:57,1.17.0,Bandit,10,3.84,nan,30,80,20,Left,Left,9,2,8,8,nan,nan,0.08
11/12/2024 19:51:59,1.17.0,Bandit,10,3.85,nan,30,80,20,LeftinTimeOut,Left,9,2,8,8,nan,nan,nan
11/12/2024 19:52:02,1.17.0,Bandit,10,3.85,nan,30,80,20,LeftinTimeOut,Left,9,2,8,8,nan,nan,nan
11/12/2024 19:52:02,1.17.0,Bandit,10,3.85,nan,30,80,20,LeftinTimeOut,Left,9,2,8,8,nan,nan,nan
11/12/2024 19:52:04,1.17.0,Bandit,10,3.85,nan,30,80,20,LeftinTimeOut,Left,9,2,8,8,nan,nan,nan
11/12/2024 19:52:05,1.17.0,Bandit,10,3.85,nan,30,80,20,LeftinTimeOut,Left,9,2,8,8,nan,nan,nan
11/12/2024 19:52:09,1.17.0,Bandit,10,3.85,nan,30,80,20,RightinTimeout,Left,9,2,8,8,nan,nan,0.00
11/12/2024 19:52:11,1.17.0,Bandit,10,3.85,nan,30,80,20,LeftinTimeOut,Left,9,2,8,8,nan,nan,nan
11/12/2024 19:52:29,1.17.0,Bandit,10,3.85,nan,30,80,20,Left,Left,10,2,8,8,nan,nan,0.04
11/12/2024 19:52:30,1.17.0,Bandit,10,3.85,nan,30,80,20,LeftinTimeOut,Left,10,2,8,8,nan,nan,nan
11/12/2024 19:52:32,1.17.0,Bandit,10,3.85,nan,30,80,20,LeftinTimeOut,Left,10,2,8,8,nan,nan,nan
11/12/2024 19:52:34,1.17.0,Bandit,10,3.85,nan,30,80,20,LeftinTimeOut,Left,10,2,8,8,nan,nan,nan
11/12/2024 19:52:35,1.17.0,Bandit,10,3.85,nan,30,80,20,LeftinTimeOut,Left,10,2,8,8,nan,nan,nan
11/12/2024 19:52:37,1.17.0,Bandit,10,3.85,nan,30,80,20,LeftinTimeOut,Left,10,2,8,8,nan,nan,nan
11/12/2024 19:52:38,1.17.0,Bandit,10,3.85,nan,30,80,20,LeftinTimeOut,Left,10,2,8,8,nan,nan,nan
11/12/2024 19:52:39,1.17.0,Bandit,10,3.85,nan,30,80,20,LeftinTimeOut,Left,10,2,8,8,nan,nan,nan
11/12/2024 19:52:42,1.17.0,Bandit,10,3.85,nan,30,80,20,LeftinTimeOut,Left,10,2,8,8,nan,nan,nan
11/12/2024 19:52:43,1.17.0,Bandit,10,3.85,nan,30,80,20,LeftinTimeOut,Left,10,2,8,8,nan,nan,nan
11/12/2024 19:53:20,1.17.0,Bandit,10,3.85,nan,30,80,20,Left,Left,11,2,8,8,nan,nan,0.05
11/12/2024 19:53:21,1.17.0,Bandit,10,3.85,nan,30,80,20,LeftinTimeOut,Left,11,2,8,8,nan,nan,nan
11/12/2024 19:53:42,1.17.0,Bandit,10,3.85,nan,30,80,20,Right,Left,11,3,8,8,nan,nan,0.34
11/12/2024 19:53:45,1.17.0,Bandit,10,3.85,nan,30,80,20,RightinTimeout,Left,11,3,8,8,nan,nan,0.00
11/12/2024 19:53:45,1.17.0,Bandit,10,3.84,nan,30,80,20,RightinTimeout,Left,11,3,8,8,nan,nan,0.00
11/12/2024 19:53:46,1.17.0,Bandit,10,3.85,nan,30,80,20,RightinTimeout,Left,11,3,8,8,nan,nan,0.00
11/12/2024 19:53:48,1.17.0,Bandit,10,3.85,nan,30,80,20,LeftinTimeOut,Left,11,3,8,8,nan,nan,nan
11/12/2024 19:53:49,1.17.0,Bandit,10,3.85,nan,30,80,20,LeftinTimeOut,Left,11,3,8,8,nan,nan,nan
11/12/2024 19:53:50,1.17.0,Bandit,10,3.85,nan,30,80,20,LeftinTimeOut,Left,11,3,8,8,nan,nan,nan
11/12/2024 19:54:16,1.17.0,Bandit,10,3.85,nan,30,80,20,Right,Left,11,4,8,8,nan,nan,0.06
11/12/2024 19:54:17,1.17.0,Bandit,10,3.85,nan,30,80,20,RightinTimeout,Left,11,4,8,8,nan,nan,0.00
11/12/2024 19:54:17,1.17.0,Bandit,10,3.85,nan,30,80,20,RightinTimeout,Left,11,4,8,8,nan,nan,0.00
11/12/2024 19:54:18,1.17.0,Bandit,10,3.85,nan,30,80,20,RightinTimeout,Left,11,4,8,8,nan,nan,0.00
11/12/2024 19:54:18,1.17.0,Bandit,10,3.85,nan,30,80,20,RightinTimeout,Left,11,4,8,8,nan,nan,0.00
11/12/2024 19:54:19,1.17.0,Bandit,10,3.85,nan,30,80,20,RightinTimeout,Left,11,4,8,8,nan,nan,0.00
11/12/2024 19:54:20,1.17.0,Bandit,10,3.85,nan,30,80,20,RightinTimeout,Left,11,4,8,8,nan,nan,0.00
11/12/2024 19:54:22,1.17.0,Bandit,10,3.85,nan,30,80,20,RightinTimeout,Left,11,4,8,8,nan,nan,0.00
